Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_warning,Logcat_info,Logcat_verbose,Logcat_error,Logcat_total,Process_total,Category,Family
98033,19548,8428,41892,120988,22964,29169,25276,3892,105,3,7,4,4,32,39,17,63,3,0,1,0,0,5,3,4,0,0,5,5,19,0,0,1,11,3,3,3,0,8,8,0,8,6,6,3,0,0,7,0,82,91,6,6,11,11,94,62,43,48,6,16,0,0,11,0,0,0,10,4,0,0,5,4,7,0,9,3,0,3,3,0,0,6,0,0,0,0,80,0,0,0,20,0,3,56231,176,30960,355,4,0,1531,2208,1095,2976,3120,10930,190,Trojan_Spy,smforw
53864,28,9972,51908,38464,36,16605,13235,3369,5,0,6,1,2,19,41,6,27,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,3,2,0,0,0,86,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,6,0,0,0,0,0,1,0,0,0,3,3,27,2,0,1,0,4,0,1,16180,54,4602,50,3,2,1517,3739,2953,1868,829,10906,195,Trojan_Spy,smforw
34849,0,11004,32508,41292,4,9063,5635,3427,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,6,0,1,0,0,0,0,3,1,3018,1529,1580,2707,1033,9867,191,Trojan_Spy,smforw
96738,16608,8316,50720,110580,18576,33910,29319,4590,166,8,7,4,4,38,40,18,71,3,0,4,0,0,4,4,4,0,0,1,0,10,0,0,1,7,3,3,1,0,6,6,0,6,4,4,1,0,0,3,0,31,33,6,6,6,6,12,12,17,16,2,5,0,0,5,0,0,0,4,4,0,0,4,4,3,0,3,2,0,4,4,0,0,2,0,0,0,0,40,0,0,0,9,0,1,25786,70,13306,173,5,0,2360,2784,1520,2028,790,9482,190,Trojan_Spy,smforw
67515,676,10884,60192,81280,812,40985,36935,4049,6,0,5,1,2,11,30,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,0,3,0,0,0,2,2,0,0,3,0,1,1,0,2,4,0,0,0,0,3,3,4,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,163,1,412,6,1207,10,3,1,3054,3257,1512,873,2505,11201,189,Trojan_Spy,smforw
104314,20712,8424,44252,133568,24264,30244,26103,4140,60,2,6,3,4,35,37,15,57,3,0,4,0,0,6,4,5,0,0,4,3,13,0,0,1,8,3,3,2,0,6,6,0,6,5,5,2,0,0,4,0,59,64,6,4,8,8,38,28,25,26,4,11,0,0,8,0,0,0,6,5,0,0,4,4,4,0,6,2,0,4,4,0,0,4,0,0,0,0,40,0,0,0,13,0,2,41444,115,20428,241,4,0,2061,661,2013,1513,1681,7929,186,Trojan_Spy,smforw
40661,3888,12644,28872,93812,3984,15422,11328,4093,18,1,6,2,2,9,27,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,48,0,21,0,0,0,0,3,0,4051,1500,3438,1301,7859,18149,188,Trojan_Spy,smforw
34690,3264,12372,24740,75184,3276,9135,5818,3316,19,1,6,1,2,11,26,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,8,8,48,0,40,40,0,40,0,0,48,0,0,12,0,24,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,4,0,0,0,0,4,1,4284,920,2305,1520,3548,12577,186,Trojan_Spy,sandr
103244,20016,9012,42688,137704,22536,28162,24662,3499,32,1,5,2,4,43,38,16,59,4,0,1,0,0,9,8,8,0,0,6,8,20,0,0,1,12,3,3,4,0,8,8,0,8,7,7,4,0,0,5,0,110,118,6,8,12,12,69,53,48,58,8,21,0,0,14,0,0,0,10,8,0,0,5,3,5,0,12,4,0,8,8,0,0,7,0,0,0,0,100,0,0,0,22,0,4,51124,170,27755,354,4,0,1521,2543,3311,1237,2139,10751,191,Trojan_Spy,smforw
69821,6380,10540,52740,110528,7248,29224,22763,6460,218,16,6,3,2,30,36,22,32,0,1,0,12,5,0,0,0,0,0,2,0,0,0,0,1,14,2,2,8,0,6,6,0,6,0,0,8,0,0,0,0,0,0,0,2,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,2,11291698,7645,133276,3304,8,0,3081,3007,2319,748,1788,10943,191,Trojan_Spy,sandr
104936,19512,8468,47320,131860,20584,31334,26787,4546,78,3,5,2,4,34,38,14,53,3,0,5,0,0,8,4,6,0,0,4,3,13,0,0,1,8,3,3,2,0,6,6,0,6,5,5,2,0,0,4,0,61,66,6,4,8,8,83,51,25,26,4,11,0,0,8,0,0,0,6,6,0,0,4,4,4,0,6,2,0,4,4,0,0,4,0,0,0,0,60,0,0,0,13,0,2,56485,157,25982,271,5,0,1519,1051,2506,1821,5880,12777,186,Trojan_Spy,smforw
37233,260,10204,32884,65376,264,8075,6328,1746,0,0,4,0,2,3,24,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,1,969,2292,2241,1509,2530,9541,188,Trojan_Spy,smforw
73144,18760,9072,31340,81524,24516,16764,14494,2269,30,2,5,2,2,13,30,9,35,0,0,0,0,0,7,5,6,0,0,3,3,13,0,0,1,8,3,3,2,0,6,6,0,6,5,5,2,0,0,5,0,42,47,6,6,8,8,84,52,29,30,4,11,0,0,8,0,0,0,6,6,0,0,4,3,5,0,4,3,0,5,5,0,0,4,0,0,0,0,60,0,0,0,12,0,2,51199,145,24108,291,4,0,3959,1036,1791,2751,1540,11077,190,Trojan_Spy,smforw
48632,468,10856,45756,40712,472,14206,11925,2280,0,0,4,0,3,5,24,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,8,8,26,0,18,18,0,18,0,0,26,0,0,1,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,10936,178,4,1,2210,1517,2830,632,3228,10417,187,Trojan_Spy,sandr
102476,18476,8320,43504,133652,24868,27591,24707,2883,62,1,5,2,4,33,36,15,55,3,0,2,0,0,4,2,3,0,0,4,2,11,0,0,1,9,3,3,2,0,7,7,0,7,5,5,2,0,0,3,0,55,60,6,6,9,9,84,52,26,30,4,11,0,0,8,0,0,0,6,3,0,0,4,4,3,0,6,2,0,2,2,0,0,4,0,0,0,0,40,0,0,0,12,0,2,52330,153,25747,284,4,0,3281,2503,2257,952,1513,10506,185,Trojan_Spy,smforw
96016,13392,8448,51412,114720,15960,34541,29460,5080,156,3,7,4,4,34,38,19,73,3,0,7,0,0,10,4,7,0,0,3,0,10,0,0,1,6,3,3,1,0,5,5,0,5,4,4,1,0,0,3,0,40,43,6,6,6,6,76,44,15,14,2,5,0,0,5,0,0,0,4,7,0,0,4,4,3,0,3,1,0,4,4,0,0,2,0,0,0,0,60,0,0,0,9,0,1,60396,153,24113,240,4,0,3422,2276,1789,914,1518,9919,189,Trojan_Spy,smforw
38317,0,10864,36032,43892,8,15268,12032,3235,7,1,6,1,2,16,36,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,18,2,0,0,0,4,0,1,0,0,0,0,3,1,1633,2579,876,3716,1523,10327,193,Trojan_Spy,<unknown>
33247,0,11764,30236,53484,8,15294,12008,3285,7,1,6,1,2,16,36,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,2,12,2,0,0,0,1,0,1,0,0,0,0,4,1,1522,3480,2833,1872,934,10641,189,Trojan_Spy,smforw
33456,776,11036,27068,79596,788,7950,6129,1820,5,0,5,1,2,6,25,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,3,0,2999,745,1549,2066,6008,13367,190,Trojan_Spy,smsthief
237590,1088,10672,230256,69628,1108,65970,60208,5761,23,1,5,1,3,23,28,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,160,64,64,160,0,0,0,0,0,0,0,160,0,0,12,0,12,48,4,0,1396,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1428,0,0,0,0,0,0,0,0,0,4,0,0,0,172,0,1,7904,82,15010,99,4,1,1502,835,3294,4075,2786,12492,185,Trojan_Spy,kasandra
47596,2460,10088,38948,75404,2480,22336,16171,6164,49,6,7,3,2,26,30,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,1,0,0,0,0,2,0,529,1770,1474,1865,1824,7462,191,Trojan_Spy,qqspy
102971,20196,9008,42120,137976,22872,28313,24813,3499,32,2,5,2,4,43,39,16,59,4,0,1,0,0,15,7,9,0,0,5,5,17,0,0,1,11,3,3,3,0,8,8,0,8,6,6,3,0,0,5,0,90,97,6,8,10,10,124,76,35,38,6,15,0,0,11,0,0,0,8,9,0,0,5,4,5,0,9,3,0,7,7,0,0,5,0,0,0,0,80,0,0,0,18,0,3,127560,278,38638,428,5,0,4261,1506,2050,2840,1094,11751,189,Trojan_Spy,smforw
101028,20600,8332,41148,125352,26020,28926,25011,3914,74,2,6,3,4,35,37,16,59,3,0,2,0,0,7,5,6,0,0,4,3,12,0,0,1,8,3,3,2,0,6,6,0,6,5,5,2,0,0,5,0,61,66,6,8,8,8,84,52,28,30,4,11,0,0,8,0,0,0,6,6,0,0,4,3,5,0,6,2,0,5,5,0,0,4,0,0,0,0,60,0,0,0,15,0,2,52135,152,25518,295,4,0,2160,942,2936,1478,2542,10058,192,Trojan_Spy,smforw
107649,22464,8524,44392,126124,24948,29890,26209,3680,52,2,6,3,4,37,37,14,56,3,0,2,0,0,4,3,3,0,0,4,2,11,0,0,1,12,6,6,2,0,10,10,0,10,10,10,2,0,0,4,0,55,60,6,4,9,9,83,51,25,26,4,11,0,0,8,0,0,0,6,3,0,0,4,4,4,0,6,2,0,3,3,0,0,4,0,0,0,0,40,0,0,0,13,0,2,43103,130,23634,259,5,0,2248,3021,915,2032,1523,9739,192,Trojan_Spy,smforw
30298,0,11796,27760,47048,4,9044,5613,3430,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1316,3527,1091,1513,517,7964,188,Trojan_Spy,smforw
34610,0,10944,32264,41344,4,9027,5627,3399,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,722,1522,1792,2477,4661,11174,190,Trojan_Spy,smforw
45275,4572,12088,30012,94644,4584,14542,11820,2721,21,1,6,1,2,11,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,8,8,48,0,40,40,0,40,0,0,48,0,0,12,0,24,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,8,0,0,0,0,4,1,2842,1014,3175,10896,1523,19450,190,Trojan_Spy,sandr
33482,8,10988,29820,67600,16,14166,12238,1927,6,0,5,1,2,8,27,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,2995,1782,1085,2906,1527,10295,191,Trojan_Spy,smsthief
94704,14816,8444,48904,126636,15624,32705,28293,4411,86,2,6,3,4,35,37,17,67,3,0,5,0,0,6,4,5,0,0,3,0,6,0,0,1,7,3,3,1,0,6,6,0,6,4,4,1,0,0,2,0,34,35,6,2,6,6,74,42,12,12,2,6,0,0,5,0,0,0,2,5,0,0,3,3,2,0,3,1,0,4,4,0,0,2,0,0,0,0,40,0,0,0,7,0,1,45375,110,16263,179,4,0,704,1896,2587,1516,2117,8820,185,Trojan_Spy,smforw
41176,1180,11096,35740,77476,1184,7937,6027,1909,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,3,0,4606,3275,752,1503,2316,12452,187,Trojan_Spy,smsthief
41061,764,11100,36816,68052,768,7936,6058,1877,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,3,0,2874,1513,822,1790,2970,9969,189,Trojan_Spy,smsthief
35307,0,10972,33056,43608,4,9027,5661,3365,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,1511,667,2329,3712,1813,10032,191,Trojan_Spy,smforw
48778,3328,10688,41060,89340,3360,16942,14491,2450,11,1,5,1,4,27,42,9,42,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,12,11,12,2,0,0,0,0,1,0,40,0,0,20,0,0,0,20,0,1,0,0,11,0,0,0,2,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,6,0,1,0,0,0,0,5,1,2306,2171,775,1506,2309,9067,193,Trojan_Spy,smsthief
65464,12504,9512,28684,82204,19664,16118,14710,1407,14,1,4,1,2,16,29,10,37,0,0,0,0,0,6,3,5,0,0,3,2,9,0,0,1,9,3,3,2,0,7,7,0,7,5,5,2,0,0,3,0,38,41,6,2,6,6,54,36,17,20,4,11,0,0,7,0,0,0,4,5,0,0,4,2,3,0,4,0,0,3,3,0,0,3,0,0,0,0,40,0,0,0,9,0,2,20050,72,16193,194,5,0,2011,1475,2434,1971,1196,9087,189,Trojan_Spy,smforw
36049,28,11528,33224,54540,32,9026,5556,3469,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,2218,2231,1282,2403,1516,9650,190,Trojan_Spy,smforw
36601,456,10300,33036,56376,460,8092,6172,1919,0,0,4,0,2,3,24,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,3206,28,3085,35,2,1,2277,2874,1079,1625,1495,9350,191,Trojan_Spy,smforw
36512,712,10084,33380,46936,712,8100,6389,1710,0,0,4,0,2,3,24,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,1,916,2253,2049,2236,1502,8956,191,Trojan_Spy,smforw
52654,6504,12032,32476,92492,9480,17738,13792,3945,26,2,6,2,2,20,29,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,0,18,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,17,0,7,0,0,360,6,4,0,3158,885,3960,1765,4481,14249,187,Trojan_Spy,smforw
37428,1268,11016,31896,71308,1272,10214,6848,3365,0,0,5,0,2,6,27,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,2,0,12,2,0,4,0,21,0,2,687,11,412,8,5,1,3628,1507,2679,3597,1204,12615,191,Trojan_Spy,smsthief
40348,3256,10968,28360,83904,3464,14163,12391,1771,11,0,6,1,2,8,29,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,3,1,2668,972,2836,2072,1522,10070,193,Trojan_Spy,smsthief
35500,16,11020,33384,34084,20,9062,5682,3379,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,6,0,1,0,0,0,0,3,1,1514,2146,3608,2637,832,10737,188,Trojan_Spy,smforw
33829,964,11032,28160,82100,976,8086,5804,2281,5,0,5,1,2,6,30,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,4,0,0,0,2,0,8,0,0,0,0,2,0,1,2632,44,1616,32,3,0,962,2558,1784,2469,1517,9290,191,Trojan_Spy,smsthief
35324,4,11096,33336,31356,8,9071,5692,3378,0,0,5,0,2,5,24,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,6,0,1,0,0,0,0,3,1,1517,1142,3783,464,1498,8404,195,Trojan_Spy,smforw
44130,348,11008,39972,76572,352,11829,7548,4280,0,0,4,0,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,3,1,2985,1492,10814,2859,952,19102,189,Trojan_Spy,smsthief
51494,5060,10736,38780,94320,5076,23241,16382,6858,42,1,7,2,2,11,29,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,4,4,48,0,44,44,0,44,0,0,48,0,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,6,0,0,0,0,4,1,1081,11126,3722,1533,2139,19601,191,Trojan_Spy,sandr
34529,0,11136,32228,38892,4,9027,5571,3455,0,0,5,0,2,5,24,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,4,0,1,0,0,0,0,3,1,2572,3660,1508,723,1940,10403,190,Trojan_Spy,smforw
41754,920,11084,37432,65168,924,7921,6222,1698,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,3,0,5253,4293,874,1522,2250,14192,189,Trojan_Spy,smsthief
