Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_verbose,Logcat_error,Logcat_info,Logcat_warning,Logcat_total,Process_total,Category,Family
44903,1112,11268,39356,77340,1116,7921,5997,1923,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,2,0,5423,1493,119,3919,944,11898,192,Trojan_Spy,smsthief
96323,21640,8388,39680,131284,28064,29363,25491,3871,48,3,6,3,4,39,39,27,62,4,0,1,0,0,5,5,5,0,0,2,4,15,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,58,64,4,4,4,4,18,18,27,32,4,11,0,0,6,0,0,0,6,5,0,0,3,3,4,0,6,2,0,5,5,0,4,0,0,0,0,60,0,0,12,0,2,9960,77,15258,181,4,0,2183,1130,118,1650,578,5659,195,Trojan_Spy,smforw
40599,1664,10920,32012,100356,1712,15812,12370,3441,72,3,7,2,2,14,31,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,14,0,1,2,1,0,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,3,0,1,0,0,0,0,2,1,2343,110,1743,657,3408,8261,190,Trojan_Spy,smforw
42595,1100,11268,37764,75732,1104,7937,5956,1980,0,0,4,0,2,3,23,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,2,0,3227,110,1417,2897,1149,8800,194,Trojan_Spy,smsthief
36475,612,11084,30824,83132,620,10058,6674,3384,0,0,5,0,2,5,24,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,2,0,0,0,0,4,1,672,5425,105,1780,3299,11281,194,Trojan_Spy,smsthief
34119,304,11088,29960,71124,312,10046,6490,3555,0,0,5,0,2,5,24,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,1,0,0,0,0,4,1,115,771,5151,1992,3146,11175,195,Trojan_Spy,smsthief
41937,568,11108,38072,61168,572,7937,5986,1950,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,2,0,116,881,3380,6331,1949,12657,193,Trojan_Spy,smsthief
42522,3468,11292,33024,75968,3480,15141,11010,4130,5,1,5,1,2,9,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,17,0,4,0,0,0,0,3,0,686,1767,114,2913,3860,9340,191,Trojan_Spy,qqspy
103547,22192,8480,45148,133676,27612,29619,25216,4402,91,3,5,2,4,35,37,14,53,3,0,4,0,0,7,5,6,0,0,5,7,19,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,84,91,6,6,6,6,69,47,33,38,6,16,0,0,9,0,0,0,8,6,0,0,4,4,4,0,9,3,0,5,5,0,5,0,0,0,0,80,0,0,16,0,3,22791,124,22218,233,4,0,2161,1776,108,1002,4286,9333,192,Trojan_Spy,smforw
60172,6556,10696,42432,110948,7444,27712,21578,6133,209,5,7,3,3,30,35,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,10,0,0,5,0,2,0,0,0,0,2,0,117,2837,711,4045,1999,9709,192,Trojan_Spy,kasandra
47173,1204,11128,42080,76396,1208,7926,6226,1699,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,2,0,778,107,1782,4341,3175,10183,191,Trojan_Spy,smsthief
88514,18692,8472,43956,133600,19648,30275,26251,4023,38,1,5,2,4,37,36,16,59,3,0,2,0,0,7,5,6,0,0,5,7,20,0,0,0,12,3,3,3,0,9,9,0,9,8,8,3,0,0,5,0,87,97,6,10,7,7,74,52,41,50,6,16,0,0,9,0,0,0,10,6,0,0,4,4,5,0,9,3,0,5,5,0,6,0,0,0,0,80,0,0,18,0,3,29652,144,26886,277,3,0,1810,975,2245,3144,113,8287,194,Trojan_Spy,smforw
84543,10644,8520,47380,102304,13080,32988,28485,4502,96,2,7,4,4,39,38,13,50,3,0,4,0,0,8,7,7,0,0,5,7,22,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,5,0,86,93,6,10,6,6,70,48,38,46,6,16,0,0,9,0,0,0,8,7,0,0,5,4,5,0,9,3,0,7,7,0,5,0,0,0,0,80,0,0,18,0,3,25873,133,24808,283,3,0,2489,3395,2051,177,1151,9263,194,Trojan_Spy,smforw
125373,1036,10740,118512,89056,1068,71132,64660,6471,21,1,6,1,3,23,28,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,2,36,0,34,34,0,34,0,0,36,0,0,15,0,26,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,0,0,0,3,1,2526,757,117,3124,3527,10051,191,Trojan_Spy,sandr
47828,4840,10776,35868,101188,4876,18217,14318,3898,21,1,6,1,2,12,28,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,30,0,30,30,0,30,0,0,30,0,0,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,0,0,3,1,110,1972,6403,598,1712,10795,190,Trojan_Spy,sandr
33028,532,11248,28932,72552,536,7937,5987,1949,0,0,5,0,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,2,1,3934,754,116,2925,1821,9550,194,Trojan_Spy,smforw
34846,576,11124,29772,79628,584,10051,6552,3498,0,0,5,0,2,5,24,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,0,1,0,0,0,0,4,1,2787,1438,3082,1031,119,8457,197,Trojan_Spy,smsthief
38825,992,11120,34252,73576,996,7941,6394,1546,0,0,4,0,2,3,23,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,2,0,2180,688,141,4012,2280,9301,193,Trojan_Spy,smsthief
94985,18004,8620,48152,141448,18752,32952,28591,4360,68,2,7,4,4,39,39,15,57,3,0,3,0,0,7,4,5,0,0,5,7,19,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,5,0,82,89,6,8,6,6,131,79,34,38,6,16,0,0,9,0,0,0,8,5,0,0,4,3,5,0,9,3,0,4,4,0,6,0,0,0,0,60,0,0,18,0,3,391347,461,42304,519,3,0,1106,112,1760,3936,2436,9350,191,Trojan_Spy,smforw
85355,9204,8464,52096,121192,9840,34297,29880,4416,130,3,7,4,4,38,38,13,50,3,0,6,0,0,9,5,7,0,0,3,2,12,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,3,0,41,45,6,6,2,2,54,32,14,14,2,5,0,0,3,0,0,0,4,7,0,0,3,3,3,0,3,1,0,5,5,0,2,0,0,0,0,60,0,0,8,0,1,23258,88,14161,137,3,0,2047,2955,114,1494,677,7287,194,Trojan_Spy,smforw
98760,21308,8548,45960,136148,22700,31142,26139,5002,70,1,6,3,4,34,38,15,57,3,0,7,0,0,10,6,8,0,0,4,4,14,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,66,72,8,4,4,4,62,40,24,26,4,12,0,0,6,0,0,0,6,8,0,0,3,3,4,0,6,2,0,6,6,0,4,0,0,0,0,40,0,0,12,0,2,27772,121,20491,208,3,0,113,1933,2330,7022,932,12330,192,Trojan_Spy,smforw
31975,764,11152,26748,80112,772,7964,5880,2083,5,0,5,1,2,6,25,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,2,0,1751,2687,4466,210,676,9790,194,Trojan_Spy,smsthief
107675,22896,8464,46092,123016,25452,31320,27465,3854,109,4,7,4,4,36,39,15,55,3,0,2,0,0,8,7,7,0,0,4,5,18,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,60,64,8,10,4,4,62,40,22,24,4,11,0,0,6,0,0,0,4,7,0,0,4,4,4,0,6,2,0,7,7,0,4,0,0,0,0,60,0,0,14,0,2,18531,97,17809,178,3,0,2200,5814,999,109,1760,10882,192,Trojan_Spy,smforw
99776,19068,8444,45504,135628,22120,30796,26521,4274,88,3,7,4,4,39,39,16,59,3,0,2,0,0,10,9,9,0,0,5,7,19,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,5,0,90,97,4,10,6,6,90,58,38,46,6,16,0,0,9,0,0,0,8,9,0,0,4,3,5,0,9,3,0,9,9,0,6,0,0,0,0,100,0,0,19,0,3,34354,150,25911,293,3,0,3775,1105,2128,2477,116,9601,193,Trojan_Spy,smforw
44803,4664,11724,32316,100680,4680,15653,12123,3529,42,2,7,2,2,13,29,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,2,30,0,28,28,0,28,0,0,30,0,0,10,0,20,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,0,0,10176,165,3,1,118,2612,1573,576,4304,9183,191,Trojan_Spy,sandr
64126,3312,10276,54724,78328,3452,23276,18443,4832,289,34,11,7,2,51,44,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0,0,2,0,0,9,0,1,2,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,21,0,1,872810,738,27864,530,4,1,2074,403,609,3911,2780,9777,192,Trojan_Spy,spyoo
41915,5908,12064,28840,94008,5924,15369,11232,4136,21,1,6,1,2,10,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,44,0,44,44,0,44,0,0,44,0,0,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,12,0,0,0,0,3,1,3077,3256,25730,115,662,32840,191,Trojan_Spy,sandr
150565,42764,9968,96468,86944,44764,37083,28656,8426,15,5,6,1,4,50,37,10,39,3,0,1,0,0,20,0,0,0,0,245,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,68,90,15,6,19,19,496,248,2,4,4,0,0,0,2,0,0,0,4,4,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,27,48,0,0,15,0,2,3359345,2787,127193,1849,6,2,110,3341,2104,1367,1830,8752,191,Trojan_Spy,smsthief
95390,17428,8468,48840,120156,18392,32677,28330,4346,92,2,6,3,4,36,38,13,50,3,0,6,0,0,12,4,8,0,0,3,2,8,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,43,47,6,2,2,2,54,32,15,18,2,6,0,0,3,0,0,0,4,8,0,0,2,2,2,0,3,1,0,4,4,0,2,0,0,0,0,60,0,0,6,0,1,41040,133,21062,186,3,0,2171,111,797,1670,5742,10491,192,Trojan_Spy,smforw
46327,5312,11688,35308,72948,5328,12174,9777,2396,5,1,7,2,2,14,27,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,6,0,4,2,1,3,0,0,3,0,15,25,0,91,182,12,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,63,0,15,126714,110,4572,87,3,4,179,2804,3128,846,2513,9470,192,Trojan_Spy,tekwon
95470,18976,8888,42896,134356,21440,28312,24378,3933,32,2,5,2,4,38,36,16,59,3,0,1,0,0,10,7,7,0,0,5,8,18,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,83,89,6,8,6,6,88,56,34,42,6,15,0,0,9,0,0,0,6,7,0,0,3,2,4,0,9,3,0,7,7,0,5,0,0,0,0,80,0,0,17,0,3,29635,134,24038,267,4,0,1061,1686,2369,5277,108,10501,193,Trojan_Spy,smforw
103885,23884,8376,41320,131556,27312,30094,26261,3832,66,2,7,4,4,33,38,16,61,3,0,2,0,0,8,6,7,0,0,4,5,17,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,6,0,64,70,8,8,4,4,62,40,26,26,4,11,0,0,6,0,0,0,6,7,0,0,3,3,6,0,6,2,0,6,6,0,4,0,0,0,0,60,0,0,15,0,2,19797,96,18789,218,3,0,2434,146,3370,2263,927,9140,194,Trojan_Spy,smforw
42977,800,11236,38424,75560,808,7937,6125,1811,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,2,0,556,113,6499,1612,1382,10162,194,Trojan_Spy,smsthief
54992,9348,10780,34708,91200,12712,20666,16540,4125,65,4,7,3,2,26,34,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,6,0,7,783,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,10,0,0,5,0,2,0,0,0,0,2,0,163,2202,636,2627,4337,9965,190,Trojan_Spy,smforw
37663,908,10948,30740,91816,920,14206,10951,3254,6,0,6,1,2,10,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,1,0,0,0,0,4,1,4532,142,911,3284,2118,10987,192,Trojan_Spy,smsthief
45605,1188,11176,40568,75988,1192,7938,6126,1811,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,28,0,1,0,0,0,0,2,0,7218,4232,1617,120,773,13960,195,Trojan_Spy,smsthief
79998,7240,10776,63648,93416,7252,27803,20830,6972,21,1,6,1,3,15,29,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,44,44,140,0,0,0,0,0,0,0,140,0,0,14,0,24,48,6,0,1056,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1184,0,0,0,0,0,0,0,0,4,0,0,150,0,4,0,0,0,0,3,1,112,751,2523,3643,5589,12618,192,Trojan_Spy,kasandra
29585,100,12520,24628,80724,108,7948,5375,2572,0,0,4,0,2,3,32,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,2149,1056,1555,3054,117,7931,196,Trojan_Spy,<unknown>
43906,3532,11304,32300,78952,5388,15204,12085,3118,20,1,5,1,2,10,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,16,0,0,0,0,2,0,842,3079,8956,111,2515,15503,190,Trojan_Spy,smsthief
107212,22948,8476,44056,124748,29344,29713,25560,4152,68,1,5,2,4,33,36,15,57,3,0,4,0,0,11,8,9,0,0,4,5,17,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,63,66,6,10,4,4,62,40,23,26,4,10,0,0,6,0,0,0,4,9,0,0,3,3,4,0,6,2,0,8,8,0,4,0,0,0,0,40,0,0,14,0,2,27282,113,20437,217,4,0,109,2482,3719,926,1986,9222,193,Trojan_Spy,smforw
33309,3560,12284,24676,79092,3568,8950,5392,3557,0,0,4,0,2,3,27,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,116,1344,1138,773,4319,7690,192,Trojan_Spy,smsthief
42634,10868,9672,23168,77388,10980,7197,5898,1298,0,0,1,0,2,10,25,7,25,0,0,0,0,0,8,5,7,0,0,3,2,14,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,46,53,6,8,2,2,59,37,25,30,4,8,0,0,5,0,0,0,6,7,0,0,3,3,4,0,4,2,0,5,5,0,3,0,0,0,0,60,0,0,10,0,2,19962,98,18526,185,3,0,1701,110,902,2390,4813,9916,190,Trojan_Spy,smforw
106903,23204,8512,49108,133004,25696,34201,29664,4536,156,4,9,6,4,42,40,13,52,3,0,6,0,0,12,9,10,0,0,6,5,19,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,5,0,68,72,6,14,4,4,106,62,23,24,4,10,0,0,6,0,0,0,4,10,0,0,4,4,5,0,6,2,0,9,9,0,4,0,0,0,0,100,0,0,16,0,2,32769,146,25498,246,4,0,3090,1716,140,992,2313,8251,193,Trojan_Spy,smforw
86706,16508,8444,39304,128060,21888,26225,23536,2688,60,1,5,2,4,31,36,15,57,3,0,2,0,0,11,7,9,0,0,5,7,17,0,0,0,6,0,0,3,0,3,3,0,3,3,3,3,0,0,4,0,90,97,6,8,6,6,70,48,33,38,6,16,0,0,9,0,0,0,8,9,0,0,4,2,4,0,9,3,0,7,7,0,5,0,0,0,0,60,0,0,16,0,3,30293,129,23108,255,3,0,4071,2570,1196,1715,139,9691,195,Trojan_Spy,<unknown>
35785,448,11024,30756,84788,460,14210,11209,3000,6,0,6,1,2,10,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,1,0,0,0,0,4,1,105,2376,2953,750,1694,7878,195,Trojan_Spy,smsthief
95735,20104,8480,44668,137448,22052,29967,25841,4125,48,1,5,2,4,34,36,15,57,3,0,5,0,0,11,6,9,0,0,6,4,13,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,3,0,70,76,6,4,4,4,106,62,26,32,4,12,0,0,6,0,0,0,6,9,0,0,3,3,3,0,6,2,0,6,6,0,4,0,0,0,0,60,0,0,11,0,2,34385,130,21418,225,3,0,131,1547,1761,1037,2890,7366,193,Trojan_Spy,smforw
98877,21120,8444,41336,133856,23724,30027,25997,4029,52,2,6,3,4,37,38,16,59,3,0,2,0,0,6,4,5,0,0,4,4,14,0,0,0,4,0,0,2,0,2,2,0,2,2,2,2,0,0,4,0,59,64,8,4,4,4,62,40,24,26,4,10,0,0,6,0,0,0,6,5,0,0,3,3,4,0,6,2,0,4,4,0,4,0,0,0,0,40,0,0,12,0,2,20841,100,19267,204,4,0,3294,2313,131,938,2101,8777,192,Trojan_Spy,smforw
49295,2852,12760,36548,82316,4552,17355,14664,2690,54,5,6,2,2,19,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,9,0,0,0,0,3,0,3273,863,2637,112,4222,11107,193,Trojan_Spy,smsthief
