Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_error,Logcat_warning,Logcat_debug,Logcat_verbose,Logcat_total,Process_total,Category,Family
48860,5176,10968,35512,96812,5192,14513,9315,5197,124,2,5,2,2,11,33,4,17,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,4,6,8,8,18,9,4,0,0,8,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,2,22000,86,8741,102,5,0,2617,2978,638,1876,1722,9831,190,Trojan_SMS,vietsms
47425,6252,10056,33328,76520,6268,8052,6411,1640,6,0,4,1,2,9,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,5,10828,67,8070,76,2,0,1609,4906,2433,983,5496,15427,188,Trojan_SMS,fakeinst
41523,816,10324,35704,66424,820,9981,7903,2077,0,0,4,0,2,3,23,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,0,0,0,2,0,883,3829,1555,1997,4019,12283,187,Trojan_SMS,fakeinst
112026,35268,10728,63568,100248,36980,38551,32566,5984,172,4,8,3,4,38,40,12,50,3,0,1,0,0,7,0,0,1,0,1,2,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0,26,31,0,22,0,0,25,25,14,6,0,0,2,0,4,0,0,12,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,14,0,1,614010,1090,102954,1102,3,2,2632,3295,1765,1153,2678,11523,191,Trojan_SMS,fakeinst
45271,1184,10208,40020,60092,1188,10144,7681,2462,21,0,4,1,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,3,0,2321,3679,4000,1554,810,12364,191,Trojan_SMS,fakeinst
51264,6720,12104,35948,88432,6768,13609,9461,4147,48,5,6,2,2,10,29,4,18,1,0,0,0,0,0,0,0,0,0,0,12,2,0,0,2,74,0,0,29,7,14,14,64,78,0,0,7,0,0,0,0,1,2,2,2,36,36,32,16,18,0,0,36,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34,0,7,21801,23,5459,92,4,0,7451,809,2486,3678,1674,16098,191,Trojan_SMS,vietsms
47474,4340,12056,33192,87588,4356,15541,12164,3376,44,4,8,3,2,13,33,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,11,16,11,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,4,1,1839,5484,1885,1586,690,11484,186,Trojan_SMS,opfake
45310,1280,10172,40080,58660,1284,11079,8694,2384,247,0,16,13,2,4,38,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,54,0,1,0,0,0,0,2,0,2783,2233,908,2224,1549,9697,189,Trojan_SMS,fakeinst
105004,40252,10520,50492,103092,42500,26055,23261,2793,74,4,6,2,4,41,37,11,41,4,0,4,0,0,24,13,14,14,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,14,0,203,243,0,42,77,77,130,135,43,0,0,14,28,14,0,0,0,0,104,0,0,0,0,14,0,0,7,0,14,14,0,0,0,0,0,28,260,0,0,0,0,0,56,0,7,926819,662,26549,500,3,1,10424,2425,3372,2184,1511,19916,189,Trojan_SMS,plankton
30380,2584,11256,22944,74852,2592,7892,4903,2988,0,0,1,0,2,2,22,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3117,2905,2000,3969,1506,13497,185,Trojan_SMS,fakeinst
102092,34496,10676,55032,86492,36020,37023,30374,6648,157,4,9,5,4,35,41,10,40,3,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,0,16,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0,0,15,0,1,0,0,0,0,4,0,2216,1512,1282,2711,3264,10985,191,Trojan_SMS,opfake
61894,5072,10608,47248,103112,5116,13658,10445,3212,153,1,5,2,2,11,31,5,22,0,1,0,0,0,0,0,0,0,0,4,2,2,0,0,1,42,10,0,10,2,14,14,26,40,0,0,2,5,0,4,0,5,10,4,8,8,8,128,64,4,0,0,8,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,2,77772,156,18092,175,5,0,2691,3393,1784,735,2439,11042,190,Trojan_SMS,vietsms
34259,3140,11040,24628,87864,3156,7945,5466,2478,4,1,6,1,2,7,27,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,4,1,1496,1972,8875,903,3941,17187,191,Trojan_SMS,fakeinst
112506,35660,10824,62056,103796,38816,40547,30344,10202,133,4,9,4,4,37,41,12,50,3,0,1,0,0,2,0,0,1,0,1,2,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0,26,31,0,22,0,0,25,25,14,6,0,0,2,0,4,0,0,12,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,14,0,1,0,0,0,0,3,2,2487,2994,1694,2686,1122,10983,187,Trojan_SMS,fakeinst
40269,3316,12484,30064,85080,3328,10349,8744,1604,27,0,4,1,2,3,25,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,32,16,16,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,5080,63,7544,79,3,0,5353,1606,1087,2998,3499,14543,186,Trojan_SMS,fakeinst
59734,8588,10812,41244,102280,9452,25026,19164,5861,193,5,9,5,5,18,38,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,1,0,0,0,0,3,0,1692,3245,2480,674,3011,11102,187,Trojan_SMS,boxer
104281,23060,11232,71944,64672,24260,21423,16063,5359,16,0,5,2,4,29,32,8,33,2,0,2,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,40,46,0,0,9,6,11,22793,8,16,6,0,0,0,0,0,0,0,5,2,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,10,0,2,1701,15,1287,15,4,0,1837,718,1878,1340,2150,7923,188,Trojan_SMS,opfake
132007,44932,11700,72792,97888,46520,67769,58777,8991,34,2,5,1,4,30,30,8,31,2,0,1,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,40,38,0,0,58,58,4,11768,2,4,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0,0,7,0,2,0,0,0,0,3,0,3715,2223,1543,695,2024,10200,188,Trojan_SMS,opfake
46106,464,10200,42160,60868,468,12153,8179,3973,0,0,3,0,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,2,0,0,0,0,2,0,4533,12262,1555,2298,6591,27239,191,Trojan_SMS,fakeinst
31844,2096,12720,24100,74880,2104,7912,4912,2999,0,0,4,0,2,2,22,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,3,0,3847,2241,1553,2786,1374,11801,189,Trojan_SMS,fakeinst
61047,6580,10892,46752,91864,6596,15003,10946,4056,4,1,5,1,2,9,27,4,18,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,279,0,0,0,0,0,0,0,212,106,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,8,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,24902,72,9366,78,3,1,1515,6987,2028,792,3500,14822,187,Trojan_SMS,podec
88384,22856,10556,55000,90832,24128,33938,27594,6343,387,8,7,4,4,36,39,10,40,2,0,8,0,0,0,0,4,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,27,0,0,11,11,11,12,0,0,0,4,2,0,1,0,0,0,9,0,0,4,0,2,0,0,1,0,4,4,0,0,0,0,0,8,4,0,0,0,0,0,8,0,1,71339,52,1957,37,4,0,3751,1509,2030,1074,3134,11498,190,Trojan_SMS,plankton
48504,820,10156,43100,70056,828,12159,8415,3743,0,0,3,0,2,3,24,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,0,0,0,0,3,0,2518,755,3838,1951,1588,10650,191,Trojan_SMS,fakeinst
127458,39040,12968,72748,103388,41460,31494,24648,6845,69,2,8,4,4,38,40,14,47,3,3,7,0,0,35,3,5,5,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,58,66,0,6,0,0,138,89,25,0,14,5,76,38,0,0,0,0,37,0,0,0,0,4,0,0,0,0,5,5,0,0,0,0,0,0,60,0,0,7,0,0,13,0,2,87891,136,21290,148,4,1,824,4071,1957,1630,3118,11600,191,Trojan_SMS,plankton
49574,4576,12252,36608,87808,4596,17692,14035,3656,45,2,7,2,2,11,30,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,17,12,30,30,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,5,1,3004,1663,806,3010,1847,10330,189,Trojan_SMS,opfake
33048,3648,12628,24204,66448,3660,7919,5008,2910,0,0,4,0,2,2,22,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,3,0,2989,3057,1480,2513,1810,11849,189,Trojan_SMS,<unknown>
56252,3956,10152,47084,56296,3964,17214,14024,3189,273,0,16,13,2,3,36,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,3,680,17,11580,193,3,0,4795,1556,2140,6263,809,15563,186,Trojan_SMS,<unknown>
51465,3088,11064,40168,78368,3244,22298,16027,6270,341,14,10,6,2,25,34,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,1,0,0,0,0,3,0,619,3194,2194,3374,1780,11161,187,Trojan_SMS,boxer
44703,5696,10784,30200,100036,5708,14665,13089,1575,49,1,5,2,2,10,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,2,16,26,19,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,3,14356,70,7886,97,4,0,1900,849,1523,1577,2428,8277,188,Trojan_SMS,fakeinst
42548,6312,12232,26832,76524,6528,15152,11828,3323,12,2,6,2,2,11,27,3,14,0,0,0,0,0,4,8,0,6,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,85,96,0,40,2,2,90,49,1,0,0,0,0,0,0,0,0,0,40,39,24,4,0,8,0,0,0,0,8,8,0,0,0,0,0,0,80,0,0,0,0,0,39,0,7,221270,277,45045,243,3,0,3552,2217,1515,5183,932,13399,190,Trojan_SMS,plankton
86605,33796,10716,38268,105128,35820,24216,20082,4133,18,1,5,1,4,25,33,8,32,4,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,98,91,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,23,0,7,0,0,0,0,3,4,7917,2895,1514,2795,1265,16386,195,Trojan_SMS,smsbot
109906,35876,11108,60220,110112,38884,38403,30012,8390,132,2,8,3,4,37,40,12,50,3,0,1,0,0,2,0,0,1,0,1,1,0,4,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,7,0,27,33,0,18,0,0,22,22,12,4,0,0,2,0,4,0,0,8,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,11,0,1,180158,423,45000,476,3,2,1024,2443,1696,2514,2528,10205,193,Trojan_SMS,fakeinst
44546,3948,10220,34860,68636,3952,9998,7081,2916,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,1,0,1572,3782,3054,932,2390,11730,186,Trojan_SMS,fakeinst
47172,7892,10748,29860,88908,7944,15892,13152,2739,114,4,6,3,2,12,27,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,6078,24,2478,30,3,0,3028,1516,2842,1931,617,9934,189,Trojan_SMS,fakeinst
36045,4456,11084,24576,82288,4472,7942,5437,2504,4,1,6,1,2,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,4,1,1080,3524,1531,6077,1989,14201,188,Trojan_SMS,fakeinst
91307,13056,11472,70236,59944,13936,25262,19681,5580,36,1,5,1,4,29,32,8,31,2,0,1,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,30,1,0,62,60,5,8318,3,6,2,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,0,0,0,7,0,2,0,0,0,0,4,0,2370,2200,6364,1084,1560,13578,188,Trojan_SMS,opfake
45230,2840,10152,37652,69344,2844,10066,7203,2862,0,0,3,0,2,3,23,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,3,0,0,0,0,3,0,1312,3020,1552,2559,1552,9995,193,Trojan_SMS,fakeinst
111750,36564,10720,64088,90712,37964,16015,8812,7202,8,0,5,1,4,14,28,6,25,0,0,1,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,56,53,0,0,61,61,5,16571,3,6,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,0,0,10,0,3,0,0,0,0,3,0,1549,2161,723,1928,2715,9076,188,Trojan_SMS,opfake
31146,1800,12796,24324,74724,1812,8945,4880,4064,0,0,4,0,2,2,23,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,3,0,1740,7361,4534,3026,1567,18228,187,Trojan_SMS,fakeinst
106194,21800,12300,74464,83804,22856,21578,17030,4547,35,3,7,4,4,38,34,7,30,2,0,4,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,39,44,1,2,12,12,13,16193,9,18,8,0,0,0,0,0,0,0,5,3,0,14,0,4,0,0,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0,10,0,2,3522,33,5871,33,4,0,1610,2349,701,1819,1968,8447,188,Trojan_SMS,opfake
111102,23784,12012,78324,71276,24992,25398,21030,4367,8,1,4,1,4,29,32,8,32,2,0,1,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,39,44,0,0,9,6,11,14844,7,14,6,0,0,0,0,0,0,0,4,2,2,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,9,0,2,22737,41,5196,57,4,0,1550,1945,1903,593,1507,7498,187,Trojan_SMS,opfake
115557,42832,11544,59616,101960,44916,31784,24431,7352,22,2,5,2,4,37,34,12,46,3,0,2,0,0,55,0,0,6,0,6,1,3,0,0,1,13,13,0,11,13,0,0,0,0,0,0,13,0,0,8,0,54,52,16,4,0,0,119,61,21,68,0,0,0,0,0,0,0,0,6,0,0,1,0,4,0,0,0,0,0,0,0,0,0,13,0,0,52,0,0,0,0,0,24,0,2,590982,674,78918,601,5,1,1575,2995,810,2800,3809,11989,191,Trojan_SMS,fakeinst
41710,6340,12364,26436,90884,6356,13182,11037,2144,32,2,4,1,2,11,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,11455,94,10640,113,3,0,4243,2932,12146,1211,1507,22039,189,Trojan_SMS,opfake
33236,4124,12904,23320,64780,4128,7906,4692,3213,0,0,2,0,2,2,22,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1459,1549,5471,4088,3012,15579,185,Trojan_SMS,opfake
45052,1056,10192,39792,61200,1060,12120,8116,4003,0,0,3,0,2,3,23,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,1,0,0,0,0,3,0,857,1771,1554,3430,3641,11253,191,Trojan_SMS,boxer
49197,5900,12000,32800,98420,5936,16789,13645,3143,127,2,7,4,2,15,30,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724,0,3,11103,43,4624,54,3,0,1504,5178,2179,696,3413,12970,185,Trojan_SMS,fakeinst
61144,6060,10884,44452,99752,6908,25951,19944,6006,257,12,10,6,3,28,39,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,7,0,1,0,0,0,0,3,0,3209,3214,612,1709,2210,10954,186,Trojan_SMS,boxer
