Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_error,Logcat_debug,Logcat_verbose,Logcat_info,Logcat_total,Process_total,Category,Family
83295,2732,10284,72988,59436,4444,38357,31685,6671,335,2,20,15,2,37,45,18,55,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,17,0,1,0,0,0,0,4,1,660,1884,2812,1614,2600,9570,190,Ransomware,lockscreen
50911,5708,10216,33468,72656,7856,16289,13448,2840,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,10,0,2,0,0,0,0,3,1,959,2031,5052,3212,1511,12765,187,Ransomware,slocker
40182,5708,10884,26504,90568,5720,14258,11750,2507,38,1,6,2,2,9,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,5,0,2,0,0,0,0,3,1,1958,5205,1517,2739,874,12293,191,Ransomware,slocker
53968,5216,11600,35772,78516,9304,17519,13542,3976,34,3,7,2,2,16,29,3,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,55,0,16,0,0,0,0,3,1,1511,2469,3516,1428,4679,13603,190,Ransomware,congur
44378,5156,10324,31992,74424,5312,10064,7893,2170,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,3,0,0,0,0,5,1,1215,2435,2293,1508,3423,10874,187,Ransomware,slocker
64930,6972,8232,42160,80336,6984,21022,16317,4704,116,3,7,3,4,38,37,23,69,2,0,0,0,0,0,0,0,0,148,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,23,35,3,8,10,10,21,20,9,2,2,1,2,5,0,0,2,1,0,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,9,0,1,2154,15,5050,41,7,1,3110,780,2250,1516,2635,10291,193,Ransomware,smsspy
46129,836,10028,38936,75452,844,19774,15817,3956,56,4,7,2,2,19,33,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,1,0,0,0,0,2,1,1540,1861,1016,3357,1963,9737,189,Ransomware,slocker
48292,6248,10140,32632,69012,7952,14256,12918,1337,40,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,0,2,0,0,0,0,2,1,2920,5207,2053,829,1526,12535,188,Ransomware,slocker
53474,6068,11316,35756,71612,9124,17433,13171,4261,26,2,6,1,2,15,31,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,3,0,0,0,0,3,1,1520,3122,2054,6016,927,13639,187,Ransomware,lockscreen
56605,7092,11472,34816,70312,12452,17393,13798,3594,25,1,5,1,2,14,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,30,0,9,0,0,0,0,3,0,6765,1525,3048,1015,2445,14798,188,Ransomware,jisut
46873,4768,10204,32492,76740,6096,14255,12863,1391,40,1,6,2,2,10,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,0,2,0,0,0,0,2,1,1526,930,4758,2830,2043,12087,187,Ransomware,jisut
48005,5764,10152,32696,68492,8020,14256,12914,1341,40,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,0,2,0,0,0,0,2,1,5552,1512,933,2036,3022,13055,190,Ransomware,slocker
80448,2476,10352,70328,58332,4364,36495,29908,6586,334,1,20,15,2,34,45,10,51,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,17,0,1,0,0,0,0,4,1,783,1870,2859,2296,1551,9359,189,Ransomware,lockscreen
58020,1576,10328,50812,64540,1884,20588,16585,4002,208,2,21,16,2,14,43,7,25,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,2,1,1570,2861,751,2768,1946,9896,188,Ransomware,jisut
54473,928,10012,47656,73916,936,27728,22391,5336,79,3,7,2,2,18,32,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,1,0,0,0,0,5,1,687,1609,2675,1509,1152,7632,188,Ransomware,lockscreen
49441,6552,10180,33552,70892,8608,16289,13370,2918,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,10,0,2,0,0,0,0,1,1,6628,913,3180,1518,2110,14349,190,Ransomware,congur
62920,6156,10084,41460,77236,10576,23920,20349,3570,94,1,6,2,2,15,31,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,2,0,0,0,0,3,0,1513,1510,1371,5256,571,10221,186,Ransomware,slocker
29975,0,11032,27032,53160,4,8030,5738,2291,0,0,4,0,2,4,24,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,4,0,0,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,2476,1804,2683,849,1523,9335,187,Ransomware,smsspy
59516,6688,11540,40124,74700,10392,17616,14379,3236,33,4,6,1,2,16,32,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,10,0,3,0,0,0,0,2,1,3275,895,1522,2849,1846,10387,189,Ransomware,congur
53590,6320,10224,36644,78440,7360,19394,17011,2382,40,2,6,2,2,11,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,0,2,0,0,0,0,4,1,2010,4425,699,1525,2989,11648,188,Ransomware,slocker
39629,4152,10932,26600,91456,4520,14163,12132,2030,19,1,5,1,2,9,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,6,0,5,0,0,0,0,3,1,2220,914,1510,3709,2436,10789,189,Ransomware,congur
49438,5588,10120,34100,70332,7900,17268,14169,3098,19,1,5,1,2,11,28,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,0,2,0,0,0,0,1,1,2738,842,1515,1809,5275,12179,190,Ransomware,slocker
48707,6820,10196,33020,75196,8240,16288,13179,3108,38,1,6,2,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,0,2,0,0,0,0,3,1,1950,1511,947,6311,3305,14024,189,Ransomware,slocker
74579,2952,10276,65000,59060,3008,37350,31105,6244,203,1,14,9,2,29,40,16,43,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,0,1,0,0,0,0,2,1,3063,1905,1602,2512,633,9715,191,Ransomware,lockscreen
49281,5392,10220,33672,74648,7768,17268,13857,3410,19,1,5,1,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,0,2,0,0,0,0,3,1,2022,1520,826,5590,2907,12865,190,Ransomware,slocker
72306,368,10996,67488,71024,376,11761,9729,2031,96,0,29,24,2,6,56,10,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,93,0,5,10,9,78,121,0,123,123,1,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,284,121,0,0,0,0,0,0,50,2,0,0,0,39,0,1,0,0,0,0,4,2,1476,3148,1826,929,3775,11154,190,Ransomware,<unknown>
51781,5732,11216,35436,76604,7276,17608,13681,3926,42,2,6,2,2,18,29,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,0,6,0,0,0,0,2,0,2681,931,1840,3568,1523,10543,191,Ransomware,slocker
48918,1300,11160,43172,69540,1304,7919,6085,1833,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,34,0,1,0,0,0,0,3,0,1512,4253,737,1577,6301,14380,190,Ransomware,<unknown>
81009,2728,10260,70364,52560,4484,34469,28286,6182,357,2,21,16,2,40,47,18,56,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,16,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,18,0,1,0,0,0,0,3,1,3149,1616,718,2445,1817,9745,189,Ransomware,lockscreen
49218,5796,10192,33444,73784,6728,16290,13309,2980,38,1,6,2,2,11,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,10,0,2,0,0,0,0,2,1,2028,974,1531,7105,3410,15048,188,Ransomware,slocker
55316,3448,10352,44172,73468,4088,20082,16469,3612,108,26,8,3,2,37,32,10,40,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,4,1,614,4307,2497,2970,7955,18343,187,Ransomware,lockscreen
46996,244,10096,44464,38244,248,8623,6598,2024,16,0,5,1,2,5,30,4,22,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,8,2,0,0,40,20,0,0,8,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,1,0,6,2,0,0,0,4,0,1,6051,20,1582,18,4,1,2658,1045,2407,1527,1618,9255,194,Ransomware,smsspy
32594,3384,11412,23472,67008,3396,7914,4925,2988,0,0,4,0,2,2,23,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,3,0,1967,2549,1508,2207,935,9166,187,Ransomware,slocker
44836,6348,12148,26856,85704,8024,14171,12105,2065,19,1,5,1,2,9,25,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,3,0,609,1721,1517,1794,6414,12055,188,Ransomware,jisut
44453,5952,11192,28076,83200,7412,14122,11254,2867,3,1,5,0,2,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,0,0,0,0,4,1,2823,914,1505,3061,2854,11157,190,Ransomware,jisut
46491,4872,12152,33132,74148,4880,8364,6048,2315,4,0,6,1,2,6,29,5,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,95,0,10,20,9,76,255,0,258,258,1,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,560,255,0,0,0,0,0,0,64,4,0,0,0,38,0,2,0,0,0,0,4,2,3414,4929,1527,793,1747,12410,191,Ransomware,smsspy
48132,6648,10152,32680,72652,7600,14180,12842,1337,19,0,5,1,2,9,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,0,2,0,0,0,0,2,1,986,1512,2856,4589,1856,11799,188,Ransomware,slocker
48217,5872,10160,33016,72452,7840,16288,13065,3222,38,1,6,2,2,11,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,0,2,0,0,0,0,4,1,860,3103,5800,2088,1523,13374,188,Ransomware,slocker
56685,9744,11420,34912,66812,13012,15222,12624,2597,8,1,6,1,2,13,29,5,20,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,4,1,2622,981,1864,1505,2452,9424,183,Ransomware,jisut
64207,7252,10016,42296,74584,12240,19980,15612,4367,44,3,6,2,2,21,32,13,25,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,13,0,52,51,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,7,0,2,0,0,0,0,4,1,894,3923,2545,1846,1518,10726,190,Ransomware,lockscreen
49238,6168,10196,33188,73612,7744,17268,13188,4079,19,1,5,1,2,11,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,9,0,2,0,0,0,0,2,1,1977,6231,1515,994,2854,13571,188,Ransomware,slocker
44340,4660,10212,31588,68224,4668,10065,7347,2717,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,0,0,0,2,0,2800,822,2431,8744,1513,16310,190,Ransomware,slocker
45916,880,10152,41112,60076,888,20580,16636,3943,135,10,14,9,2,20,38,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,1,0,0,0,0,3,1,706,1492,1522,1628,1286,6634,194,Ransomware,jisut
51935,2144,9916,43000,76204,2380,24279,20244,4034,79,3,7,2,2,16,30,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,5,0,1,0,0,0,0,5,1,2043,627,1689,1504,2151,8014,187,Ransomware,slocker
41645,5344,11088,26148,76892,8688,10065,7247,2817,19,1,5,1,2,9,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,3,0,839,3010,2099,4988,1524,12460,188,Ransomware,jisut
48806,5800,10128,33060,77812,7040,16288,13217,3070,38,1,6,2,2,9,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,10,0,2,0,0,0,0,2,1,926,1928,1466,5367,3354,13041,190,Ransomware,slocker
50306,6112,10212,33728,73612,7516,17268,13856,3411,19,1,5,1,2,11,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,8,0,2,0,0,0,0,3,1,6821,1054,2794,2040,1528,14237,186,Ransomware,<unknown>
86165,39236,10768,35056,89588,40860,16767,14029,2737,4,1,6,1,4,19,31,11,44,0,0,0,0,0,0,13,78,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,80,76,14,0,0,0,0,0,13,0,0,0,0,0,0,0,26,13,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,4,1,3500,922,2337,1543,7002,15304,186,Ransomware,koler
47965,5220,10352,34192,74184,7280,13137,10359,2777,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,7,0,2,0,0,0,0,5,1,6025,1522,2095,1002,2817,13461,190,Ransomware,slocker
58011,7320,10040,38656,78820,10620,19000,17258,1741,30,2,6,1,2,14,30,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,7,0,2,0,0,0,0,2,1,828,1744,5831,1531,2873,12807,187,Ransomware,slocker
87511,39216,10644,36188,90968,40832,16801,14010,2790,4,1,6,1,4,18,31,12,48,0,0,0,0,0,0,19,114,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,82,78,23,0,0,0,0,0,19,0,0,0,0,0,0,0,38,19,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,4,1,1543,737,2035,3668,4882,12865,188,Ransomware,koler
