Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_SMS_android.telephony.SmsManager_sendMultipartTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.MediaRecorder_start,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_verbose,Logcat_debug,Logcat_error,Logcat_info,Logcat_total,Process_total,Category,Family
48328,6136,10992,35064,93860,6160,16726,12804,3921,296,4,10,6,2,13,34,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,0,2,12,0,0,0,0,21,0,42,42,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,0,0,5460,91,3,1,803,4123,285,3499,2091,10801,197,Trojan_SMS,fakeinst
81482,29488,10740,39328,109052,33504,24375,20327,4047,36,2,6,2,4,30,32,17,35,3,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,98,91,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,18,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,24,0,8,0,0,0,0,2,4,2978,1084,100,3632,2454,10248,198,Trojan_SMS,smsbot
51281,936,10196,46196,67608,940,13891,10785,3105,475,0,28,25,2,15,49,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,102,0,1,0,0,0,0,2,0,3382,3530,152,825,2084,9973,194,Trojan_SMS,fakeinst
42350,1544,11096,34168,92344,1556,16325,12813,3511,164,1,15,11,2,9,39,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,1,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,2,1,3499,819,1985,3509,211,10023,192,Trojan_SMS,fakeinst
105267,26900,11512,68040,101548,28748,25027,19870,5156,36,2,5,1,4,29,32,8,31,2,0,1,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,1,2,20,19,4,5334,2,4,2,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,1,0,0,0,0,3,0,141,2310,3144,608,2074,8277,194,Trojan_SMS,opfake
43587,5312,12116,32428,80564,5332,9392,5643,3748,11,0,5,1,3,4,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7359,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,28,0,0,0,0,0,14,0,3,0,0,0,0,2,0,720,302,3224,1849,2790,8885,193,Trojan_SMS,fakeinst
39809,568,10280,35700,64480,572,10060,7005,3054,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,2,0,3174,905,2672,146,3145,10042,196,Trojan_SMS,boxer
95715,38816,10772,45112,102228,40432,25109,20230,4878,37,1,5,1,5,34,35,10,40,4,0,6,0,0,0,0,38,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209,0,0,121,121,125,136,0,0,0,38,0,0,0,0,0,0,87,0,0,0,0,22,0,0,11,0,38,38,0,0,0,0,0,76,0,0,0,0,0,0,34,0,11,0,0,0,0,2,0,1868,122,1568,5962,595,10115,193,Trojan_SMS,plankton
45761,2980,11008,36236,88460,3024,11892,8912,2979,51,4,5,2,2,10,29,5,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,3,1,2,2,9,11,0,0,1,0,0,0,0,0,0,6,0,4,4,8,4,2,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4602,34,4234,60,3,0,998,440,2140,1365,138,5081,191,Trojan_SMS,vietsms
42974,5280,12032,30664,82932,5296,15182,11922,3259,6,1,5,1,2,8,26,3,12,0,0,0,0,0,1,0,4,1,7,3,0,0,0,0,1,22,0,0,14,0,0,8,8,0,0,8,0,0,0,0,50,72,0,26,51,51,77,277,0,0,0,8,0,2,0,0,0,0,5,10,8,0,0,2,0,0,1,134,35,35,0,0,1,0,0,24,40,0,0,0,0,0,36,1,2,151083,142,8565,122,2,0,4106,121,741,2691,1840,9499,186,Trojan_SMS,plankton
33481,2500,11236,25180,80308,2512,7931,5241,2689,0,0,4,0,2,3,25,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,2,0,149,2949,3260,1010,3083,10451,196,Trojan_SMS,jsmshider
31532,2144,12568,24368,76652,2152,8949,4911,4037,0,0,4,0,2,2,25,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,2,0,1559,6620,3314,169,2800,14462,192,Trojan_SMS,fakeinst
46389,5504,13164,33372,94332,5644,17372,13445,3926,25,1,5,1,2,14,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,11,0,10,0,0,0,0,2,0,118,3769,2500,2085,680,9152,191,Trojan_SMS,plankton
37886,4740,12280,26888,86252,4772,13121,9695,3425,14,1,5,1,2,7,26,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,2,0,651,3611,220,2121,3195,9798,192,Trojan_SMS,fakeinst
39398,4380,12288,28220,91520,4392,15344,12747,2596,36,2,5,1,2,11,26,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,0,0,2,0,606,112,1642,2266,4988,9614,189,Trojan_SMS,fakeinst
43682,1384,11088,34632,95552,1400,18571,13546,5024,179,6,8,4,2,24,35,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,1,0,0,0,0,2,0,284,1922,571,3757,2562,9096,192,Trojan_SMS,boxer
138728,23000,10764,108308,89296,24008,49117,43585,5531,598,15,30,26,4,81,49,26,73,2,0,47,0,0,57,0,0,119,0,1,0,0,0,0,0,59,31,31,3,48,48,9,57,0,0,2,0,18,11,0,102,125,0,66,0,0,35,31,48,0,0,0,18,9,10,0,0,0,70,0,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,37,0,1,53916,355,71305,455,2,1,3807,2811,1846,123,1687,10274,194,Trojan_SMS,plankton
45953,4464,11264,34984,79416,4480,14317,11027,3289,52,3,6,2,2,14,30,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,7,0,0,0,0,2,0,2062,3647,298,3910,920,10837,192,Trojan_SMS,fakeinst
31537,3444,11400,23668,75652,3456,7908,4939,2968,0,0,4,0,2,2,24,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,0,0,0,2,0,2981,2127,160,1438,3816,10522,190,Trojan_SMS,opfake
30404,0,10904,25640,86240,8,12141,10943,1197,32,2,4,1,2,9,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,565,4,507,5,2,0,1280,2675,2576,153,676,7360,193,Trojan_SMS,opfake
101714,18080,12232,74408,75036,19036,21539,16489,5049,35,3,7,4,4,37,34,7,30,2,0,4,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38,42,0,0,9,9,11,16254,8,16,6,0,0,0,0,0,0,0,5,2,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,9,0,2,0,0,0,0,3,0,156,1508,2375,650,1645,6334,189,Trojan_SMS,opfake
77131,28856,10708,37492,110536,30800,22959,19679,3279,13,1,5,1,4,28,32,16,33,4,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,100,93,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,18,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,23,0,7,0,0,0,0,2,3,1012,2355,5810,2985,111,12273,197,Trojan_SMS,smsbot
30664,2128,11348,23616,76464,2136,7921,4945,2975,0,0,4,0,2,2,24,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,2,0,1868,7324,888,1776,126,11982,193,Trojan_SMS,fakeinst
48054,1440,11096,39120,97076,1452,19362,14978,4383,263,7,11,7,2,30,38,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,8,0,1,0,0,0,0,2,0,3428,666,329,1746,2933,9102,191,Trojan_SMS,boxer
41801,1860,10328,34636,73836,1872,9984,6870,3113,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,3,0,0,0,0,2,0,895,4127,3078,216,1991,10307,190,Trojan_SMS,fakeinst
89077,34356,11488,41660,112120,35952,24724,19321,5402,34,2,6,1,4,32,35,11,44,3,0,1,0,0,22,0,0,10,0,7,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,3,0,0,22,0,149,149,24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,27,2,7,4146,12,982,13,3,1,270,3266,3450,955,2401,10342,193,Trojan_SMS,fakeinst
30346,1872,11416,23568,77100,1884,7896,4902,2993,0,0,4,0,2,2,22,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,2,0,153,3100,1951,4792,1234,11230,191,Trojan_SMS,plankton
100155,33364,10444,54780,107144,35288,24018,21225,2792,74,2,4,1,4,28,36,14,42,4,0,3,0,0,0,0,13,32,0,13,0,0,0,0,0,160,0,0,147,13,13,0,13,0,0,281,0,0,26,0,180,168,0,26,0,0,634,692,0,0,0,0,0,0,0,0,0,0,45,13,0,58,0,26,0,0,0,0,13,13,0,0,0,0,0,0,32,0,0,0,0,0,190,0,13,0,0,0,0,2,1,864,2790,134,3944,2688,10420,193,Trojan_SMS,plankton
133108,40688,11512,80680,93260,42280,69382,60574,8807,10,1,5,1,4,28,32,7,29,2,0,1,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,0,17,17,4,12492,2,4,0,0,8,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,6,0,2,0,0,0,0,2,0,639,4366,1896,140,1577,8618,193,Trojan_SMS,opfake
66525,5304,10808,50756,116852,5644,30171,24693,5477,275,9,9,6,5,27,41,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,10,0,0,0,0,0,10,0,1,1392,9,642,11,3,0,710,363,3692,3183,1809,9757,192,Trojan_SMS,boxer
43320,5700,10772,30184,98796,5736,17970,13452,4517,117,4,6,3,2,16,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,6,8104,32,3312,40,2,0,2908,3209,637,108,1811,8673,191,Trojan_SMS,fakeinst
50767,4188,10148,41500,72104,4192,10074,6859,3214,0,0,3,0,2,3,24,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2,0,0,0,0,2,0,4299,4015,1730,817,206,11067,190,Trojan_SMS,fakeinst
121798,13292,10592,100360,108104,13824,44700,39705,4994,326,17,18,15,4,42,45,10,42,2,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,87,52,52,1,64,64,23,87,12,22,1,0,0,0,0,19,19,0,4,11,11,52,31,0,0,0,4,0,0,0,0,0,0,6,8,4,0,0,2,0,0,1,0,4,4,0,0,0,0,0,8,0,0,0,0,0,0,25,0,1,52036,180,34077,215,2,0,2129,3441,755,398,3682,10405,199,Trojan_SMS,plankton
43425,2184,10332,36244,71856,2196,10051,6925,3125,0,0,4,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,3,0,0,0,0,2,0,3681,4492,159,1979,954,11265,194,Trojan_SMS,fakeinst
63339,8788,10892,44280,106640,9636,25981,20041,5939,333,10,10,6,5,27,39,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,7,0,1,0,0,0,0,2,0,599,336,1776,3583,2940,9234,192,Trojan_SMS,boxer
49091,2072,10148,42604,68228,2076,12084,7773,4310,0,0,3,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,3,0,0,0,0,2,0,184,5006,1910,3776,1116,11992,195,Trojan_SMS,fakeinst
55529,1148,10204,49036,72768,1152,14164,11371,2792,450,0,28,25,2,14,49,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,75,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,102,0,1,0,0,0,0,2,0,148,732,4042,3394,2025,10341,190,Trojan_SMS,fakeinst
39571,476,10292,36036,51968,480,10049,6955,3093,0,0,4,0,2,3,23,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,2,0,135,1803,660,2415,7755,12768,194,Trojan_SMS,fakeinst
35894,5228,12236,25580,81748,5244,7963,5407,2555,4,1,6,1,2,7,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,17,0,0,0,0,3,1,127,3353,1676,5165,712,11033,195,Trojan_SMS,fakeinst
36631,2548,10532,29012,69360,2560,7916,5057,2858,0,0,4,0,2,2,24,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,23,0,0,0,0,2,0,5848,2629,3668,141,1306,13592,192,Trojan_SMS,plankton
33613,4000,11164,24320,82140,4016,7939,5458,2480,4,1,6,1,2,8,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,3,1,819,11286,2257,3319,123,17804,192,Trojan_SMS,fakeinst
46612,2236,10220,40160,65664,2248,12100,7781,4318,0,0,3,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,0,0,0,0,2,0,3159,974,1567,158,3995,9853,193,Trojan_SMS,fakeinst
137168,5300,10148,125012,79796,5312,15223,9712,5510,24,2,6,2,2,9,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35574,5,20,10,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,2,0,106,1190,446,2082,2005,5829,191,Trojan_SMS,opfake
32474,1784,12484,24964,82320,1796,7945,5435,2509,0,0,4,0,2,3,24,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,2,0,146,9127,3112,1004,2319,15708,193,Trojan_SMS,opfake
39925,4264,12024,29016,88912,4300,13181,9902,3278,12,1,4,1,2,8,27,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,6,13,2,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,3,0,3170,4762,3139,797,276,12144,192,Trojan_SMS,fakeinst
101352,26920,14172,63228,102408,28336,34894,26111,8782,79,7,11,7,4,58,40,11,49,2,0,7,0,0,60,0,0,7,0,3,1,1,0,0,0,3,3,3,3,0,0,0,0,0,0,3,0,0,8,0,32,31,8,4,0,0,44,22,26,58,0,7,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,34,0,0,0,0,0,12,0,1,197219,206,14672,185,4,1,1746,2197,1127,564,127,5761,193,Trojan_SMS,fakeinst
107879,35368,10736,63232,102648,36996,39644,32111,7532,280,11,10,5,4,46,42,12,48,3,0,1,0,0,5,0,0,1,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,27,33,0,24,0,0,27,27,16,8,0,0,2,0,4,0,0,16,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,14,0,1,323347,788,84206,844,2,2,372,3030,2408,2664,950,9424,192,Trojan_SMS,fakeinst
45595,1208,10152,40204,63220,1216,12091,7656,4434,0,0,3,0,2,3,23,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,2,0,0,0,0,2,0,143,3031,916,2976,2239,9305,193,Trojan_SMS,fakeinst
