Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.location.Location_getLatitude,API_DeviceData_android.location.Location_getLongitude,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_verbose,Logcat_info,Logcat_debug,Logcat_error,Logcat_warning,Logcat_total,Process_total,Category,Family
72204,4744,10656,55048,83276,8888,27299,21010,6288,243,13,6,3,2,26,37,16,35,0,0,0,33,11,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,2,0,0,0,3,6,0,4,0,0,40,45,34,26,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2106,12,4513,14,4,0,700,2578,3184,3096,1518,11076,193,Backdoor,hiddad
29732,1008,9232,21304,57312,1012,7044,5387,1656,0,0,4,0,2,4,24,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,4,1,3132,2797,834,1520,3164,11447,191,Backdoor,hiddad
50719,8324,11668,34340,81180,8340,15356,11408,3947,37,3,6,2,2,13,28,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,10,0,0,0,0,4,0,4075,910,1505,5085,2424,13999,189,Backdoor,hiddad
57385,4416,10752,45556,98096,4464,25411,20171,5239,61,4,9,4,2,15,33,5,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,1,15339,39,3495,34,3,1,4069,1669,1524,792,3472,11526,191,Backdoor,mobby
72092,4292,10696,57420,88020,7904,30808,22105,8702,201,8,5,2,2,16,34,8,32,0,0,0,45,15,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,4,8,0,4,0,0,53,64,46,34,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2107,12,4518,12,4,0,2531,3126,1507,3437,849,11450,189,Backdoor,hiddad
53544,8772,11436,35128,79688,8828,15557,11798,3758,63,4,6,2,2,12,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,8,6563,36,4599,45,4,0,3241,1510,1019,3992,2421,12183,188,Backdoor,hiddad
69433,4668,10644,52952,95288,8516,25797,19487,6309,181,8,6,3,2,23,37,14,29,0,0,0,33,11,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,3,0,0,0,1,2,0,4,0,0,41,39,35,26,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2030,12,4497,12,4,0,4004,610,1522,3392,2391,11919,188,Backdoor,hiddad
94121,39268,11096,42444,97664,40924,23166,19161,4004,41,3,6,2,4,28,32,16,45,1,0,1,0,0,0,0,24,72,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,434,436,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,74,0,0,0,0,24,24,0,0,0,0,466,0,0,0,0,0,0,88,39,26,0,0,0,0,3,0,3476,1521,4575,1594,3965,15131,190,Backdoor,hiddad
35843,1076,11104,30560,75256,1084,16297,12501,3795,20,1,6,2,2,7,28,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1504,1559,2942,1033,3280,10318,192,Backdoor,hiddad
50155,9312,11716,32352,66644,9324,13475,11315,2159,17,1,5,1,2,9,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,15,0,0,0,0,3,0,3375,1509,958,9618,2448,17908,189,Backdoor,pyls
46419,3896,11544,34736,80764,3920,13279,10452,2826,17,2,6,1,2,13,29,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,22,0,5,0,0,0,0,4,1,1069,1867,3903,3367,2276,12482,189,Backdoor,androrat
37766,4668,11140,26544,87416,4680,13126,10288,2837,8,2,7,2,2,11,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,35,0,0,0,0,3,1,3665,3103,4570,1162,1504,14004,189,Backdoor,dendroid
56079,5732,10876,43364,91052,5748,8405,6080,2324,4,1,5,1,2,7,27,3,12,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,101,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,21152,66,9058,72,4,1,831,7987,3663,1542,2161,16184,189,Backdoor,fobus
51486,5292,11376,37936,72212,5308,15562,11353,4208,32,3,7,2,2,22,33,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,21,0,4,0,0,0,0,4,1,2774,9304,1773,3525,855,18231,188,Backdoor,androrat
51308,5648,11536,37500,78632,5664,15555,11348,4206,32,2,7,2,2,21,32,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,16,0,3,0,0,0,0,4,1,1702,3753,3071,2410,754,11690,192,Backdoor,androrat
47885,3964,11456,37164,75048,4040,13328,6785,6542,30,2,7,2,2,13,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,22,0,7,0,0,1980,33,2,1,1827,1694,1521,574,11121,16737,191,Backdoor,androrat
57873,6160,10968,43424,91308,6176,8417,6151,2265,4,1,5,1,2,7,27,3,14,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,101,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,21152,66,9048,72,4,1,3888,1541,2251,903,8788,17371,190,Backdoor,fobus
33305,3192,12924,25164,75580,3204,9282,5028,4253,0,0,2,0,2,2,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,3,0,3525,7762,1909,1387,3389,17972,192,Backdoor,fobus
59292,344,11368,54708,74120,348,8968,5040,3927,0,0,2,0,2,2,22,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9103,13656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1858,475,1489,1555,1503,6880,187,Backdoor,fobus
208455,43400,8392,124652,146472,43780,78318,64750,13567,54,3,8,2,6,63,41,26,103,3,9,4,0,0,5,0,6,11,39,0,11,3,1,0,0,1,23,0,0,0,5,0,12,12,8,20,0,0,5,0,0,10,0,171,244,6,12,221,220,689,1120,12,0,0,17,54,0,4,0,0,0,0,27,0,0,112,12,17,0,18,0,0,4,466,38,38,0,0,0,52,48,0,0,9,0,0,0,95,2,4,1430968,1502,128119,1329,5,2,2122,1158,2629,3143,1512,10564,184,Backdoor,hiddad
56488,5788,10968,43712,89924,5804,8411,6156,2254,4,1,5,1,2,8,27,3,14,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,101,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,21152,66,9093,72,4,1,1544,894,9278,2168,3946,17830,188,Backdoor,fobus
143714,10092,10400,126448,86776,10148,59773,45208,14564,123,3,7,3,10,25,36,10,43,2,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,33,2,10,0,0,390,197,0,0,0,11,6,2,0,0,0,0,0,1,0,0,18,15,0,0,2,0,0,4,0,11,11,0,0,0,4,0,0,0,0,0,0,0,14,0,1,145063,263,46250,274,3,1,1498,7796,650,3050,1698,14692,188,Backdoor,mobby
66166,8500,11236,45432,84456,9332,27027,22956,4070,136,15,6,1,3,21,33,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,18,0,3,0,0,0,0,3,1,4345,3324,2164,854,1830,12517,189,Backdoor,<unknown>
34742,2616,12808,26952,71668,2620,8014,5136,2877,0,0,1,0,2,2,22,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,3,0,2883,4542,7969,1587,1792,18773,193,Backdoor,fobus
69698,12164,11264,44748,83364,13168,20658,17137,3520,91,15,6,1,2,18,33,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,2,560,14,840,14,4,1,1723,2704,2526,6647,703,14303,190,Backdoor,androrat
34694,804,11080,29248,81328,812,10171,6725,3445,0,0,4,0,2,4,24,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,1970,8,1253,10,4,1,499,1351,4489,1475,1516,9330,190,Backdoor,hiddad
65337,3696,10748,52668,74376,6508,23573,18849,4723,172,9,5,2,2,13,34,7,27,0,0,0,45,15,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,5,0,0,0,1,2,0,4,0,0,50,54,45,31,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2029,12,4479,14,4,0,2763,1509,734,3380,3303,11689,187,Backdoor,hiddad
46665,3720,8548,29984,97656,3736,19254,15751,3502,113,4,9,3,2,23,33,6,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,14611,39,3655,38,5,2,2041,544,1039,1512,2383,7519,188,Backdoor,mobby
51998,5684,11556,36708,72308,5736,16006,11583,4422,43,7,5,1,2,22,32,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0,4,40,1,780,13,3,0,3619,1671,2264,2973,910,11437,189,Backdoor,androrat
59189,272,11360,54748,66500,276,8984,5095,3888,0,0,2,0,2,2,22,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8280,12422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,574,1584,2014,1690,1525,7387,186,Backdoor,fobus
32288,2020,11244,25220,70136,2032,8004,5118,2885,0,0,2,0,2,2,22,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,0,3,0,5216,2329,1504,3008,4241,16298,192,Backdoor,fobus
143899,26660,8696,90736,114732,27028,76420,69280,7139,12,2,6,1,6,23,33,14,56,3,0,0,0,0,1,0,0,1,2,0,6,8,1,0,0,1,9,1,0,1,1,0,3,3,4,7,0,0,1,1,1,18,0,118,175,0,0,393,374,165,1721,1,0,0,17,0,1,0,1,0,0,2,2,0,0,1,1,3,0,27,0,0,8,814,20,20,2,0,3,103,0,0,0,0,0,0,0,61,1,9,133990,147,9983,120,5,1,4503,6790,2821,1802,917,16833,188,Backdoor,mobby
70283,4404,10624,53600,77400,8880,28387,19971,8415,135,4,6,3,2,24,35,10,38,0,0,0,36,12,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,3,0,0,0,4,8,0,4,0,0,44,55,37,27,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,16,0,1,2107,12,4513,14,4,0,749,3438,3217,1518,2387,11309,191,Backdoor,hiddad
48908,6180,11416,35844,71352,6360,13223,6320,6902,15,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,20,0,7,0,0,1980,33,3,1,1514,5112,1638,637,1390,10291,189,Backdoor,androrat
34354,604,10976,29300,77916,612,16297,12496,3800,20,1,6,2,2,7,28,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,573,1520,1380,1213,4507,9193,191,Backdoor,hiddad
70246,4772,10656,54604,78060,8644,26211,20146,6064,252,13,6,3,2,21,40,16,36,0,0,0,33,11,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,3,0,0,0,2,4,0,4,0,0,41,39,35,26,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,16,0,1,2107,12,4506,13,4,0,491,3267,2279,3910,1495,11442,188,Backdoor,hiddad
71770,4652,10644,55664,88764,8552,26340,20330,6009,245,17,6,3,2,24,44,15,33,0,0,0,42,14,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,1,2,0,4,0,0,50,48,44,29,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,15,0,1,2029,12,4530,12,4,0,693,3333,1494,2481,3385,11386,188,Backdoor,hiddad
69291,4560,10716,53672,88036,8236,25743,19836,5906,235,9,6,3,2,16,35,7,28,0,0,0,42,14,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,2,4,0,6,0,0,50,48,44,29,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2108,12,4510,12,4,0,3422,2673,555,3187,1513,11350,190,Backdoor,hiddad
49706,6004,11504,35680,73508,6104,13318,10634,2683,19,3,6,1,2,14,31,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,22,0,4,0,0,0,0,3,1,2802,3358,8644,873,1810,17487,189,Backdoor,androrat
66573,2404,10716,57416,89244,2448,20744,14729,6014,125,2,5,2,2,13,31,7,28,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,75,20,0,40,1,0,5,5,68,73,0,0,1,0,0,0,0,4,8,0,0,1,1,98,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,8018,19,8943,120,3,0,2952,5230,1972,665,1531,12350,188,Backdoor,hiddad
67062,10996,11328,43596,88192,11816,20270,17094,3175,51,5,6,1,3,15,32,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,19,0,3,0,0,0,0,4,1,1744,3084,2263,736,4674,12501,188,Backdoor,androrat
146407,41688,10488,83092,128724,42560,39876,31188,8687,71,1,8,2,7,36,42,19,75,4,0,1,0,0,1,0,0,1,3,0,4,0,0,0,0,2,63,0,0,0,41,0,22,22,0,22,0,0,59,0,0,8,4,64,90,0,2,98,98,88,490,0,0,0,3,0,0,0,0,0,4,0,1,0,0,0,0,4,0,4,0,0,2,232,31,31,0,0,0,36,0,0,0,0,4,0,0,56,0,2,131776,143,8168,112,3,2,2298,634,7220,1497,3069,14718,187,Backdoor,mobby
70119,4412,10700,54944,84140,7792,28325,20884,7440,169,6,5,2,2,21,33,8,34,0,0,0,45,15,0,0,0,0,0,0,0,0,0,4,0,10,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,2,4,0,4,0,0,53,64,46,34,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2030,12,4510,12,4,0,1520,541,2662,3085,3074,10882,186,Backdoor,hiddad
37363,3272,12408,26456,90700,3288,13143,10107,3035,7,1,5,1,2,9,27,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,3,0,3548,1180,6463,2355,1504,15050,188,Backdoor,hiddad
61551,11420,10772,40492,91756,11848,16387,12477,3909,45,1,5,1,2,10,28,5,22,0,1,0,0,0,11,0,0,0,0,0,15,4,2,0,0,2,34,0,0,7,4,0,8,8,27,35,0,0,4,0,0,6,0,44,41,0,10,0,0,336,197,0,0,0,36,12,0,0,0,0,6,0,3,0,0,63,60,11,0,6,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,39,2,4,315313,457,81558,458,4,1,3291,3769,1509,750,2131,11450,189,Backdoor,hiddad
103924,5232,10732,86512,99980,5284,22517,18621,3895,15,1,15,2,2,13,38,5,22,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,0,21,24,0,70,0,0,135,84,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3,16656,37,5038,40,4,10,3374,4238,621,1513,3099,12845,186,Backdoor,hiddad
