Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_WebView_android.webkit.WebView_setWebContentsDebuggingEnabled,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexFile_loadClass,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccountsByType,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_warning,Logcat_error,Logcat_info,Logcat_debug,Logcat_verbose,Logcat_total,Process_total,Category,Family
47898,6936,11116,34204,76460,7092,8155,6182,1972,15,1,6,1,2,14,28,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,15,0,3,0,0,0,0,3,1,408,3066,4589,2009,544,10616,191,Backdoor,androrat
47732,5696,11220,35852,72472,5832,13239,6323,6915,15,1,6,1,2,10,27,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,3,0,0,1200,20,2,1,1288,628,1453,121,2720,6210,191,Backdoor,androrat
80786,4024,10632,70712,95856,4032,40929,35046,5882,354,8,8,4,4,22,32,3,14,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,18,0,0,0,12,0,3,6,0,6,2,2,12,0,0,2,0,5,6,0,4,1,1,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,6078,11,1864,12,2,1,2766,700,4598,1985,120,10169,195,Backdoor,mobby
48619,4568,12440,36476,93144,4616,15359,11181,4177,18,1,4,1,2,9,28,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,48,0,0,0,0,0,0,0,24,24,0,0,48,0,0,24,0,0,0,0,0,312,312,72,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,48,0,24,17118,91,9896,114,2,1,1525,3991,116,2984,6699,15315,194,Backdoor,hiddad
31094,2004,12748,23960,75344,2016,7915,4791,3123,0,0,4,0,2,2,23,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,2,0,147,3119,4241,1385,9028,17920,193,Backdoor,droidkungfu
61516,2064,11084,50912,96232,4300,25507,19432,6074,608,12,22,18,2,17,45,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15,0,18,42,0,0,36,1,0,0,0,2,36,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,115248,349,33792,423,3,1,454,3958,3327,4691,868,13298,190,Backdoor,kmin
101620,32948,8580,50324,78392,33208,43321,39100,4220,24,2,6,1,2,24,30,13,50,0,2,0,0,0,1,0,0,1,0,0,16,38,90,12,0,0,11,0,0,0,1,0,0,0,10,10,0,0,1,0,0,24,0,111,200,12,0,184,182,277,921,109,48,0,18,58,0,2,0,0,14,0,39,0,0,338,19,2,0,26,0,0,1,156,49,13,0,0,0,72,24,0,0,26,0,29,2,12,1893448,1853,162787,1348,5,2,102,3216,3825,940,6496,14579,192,Backdoor,hiddad
35046,720,11236,29848,78380,724,10130,6134,3995,0,0,5,0,2,4,24,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,3,1,2599,758,99,2479,3717,9652,193,Backdoor,hiddad
60480,6800,10808,46816,90700,6816,14965,11036,3928,4,1,5,1,2,9,27,4,18,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,239,0,0,0,0,0,0,0,272,136,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,10,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,32680,97,12673,105,2,1,789,9349,1872,113,3964,16087,192,Backdoor,<unknown>
71437,4052,10668,55872,102076,8136,26896,21864,5031,251,8,6,3,2,21,34,8,31,0,0,0,47,16,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,3,6,0,4,0,0,53,64,48,31,0,0,4,0,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,15,0,1,1124,12,5226,13,3,0,3005,102,770,3372,2959,10208,192,Backdoor,hiddad
70433,4912,10696,54172,97816,8804,24380,20081,4298,226,15,6,3,2,23,40,14,29,0,0,0,36,12,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,1,2,0,4,0,0,43,41,38,27,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,15,0,1,1124,12,5170,13,3,0,2829,107,2457,646,3348,9387,191,Backdoor,hiddad
156300,33228,10584,104952,115092,33748,52806,43105,9700,361,10,14,8,6,82,46,45,182,3,0,6,0,0,9,0,0,1,2,0,6,52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,197,330,7,18,178,178,208,785,17,8,0,49,10,0,0,0,0,2,0,15,0,0,119,0,6,0,4,0,0,2,374,185,173,0,0,0,108,64,0,0,7,0,77,0,2,224955,314,37318,284,4,2,1235,3594,6667,99,2484,14079,193,Backdoor,hiddad
48436,4924,11388,36248,80912,5068,15988,11430,4557,42,7,5,1,2,18,31,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,3,0,0,780,13,2,1,758,1932,185,1670,3575,8120,191,Backdoor,androrat
58664,2000,10540,51360,92696,2092,36283,29424,6859,91,1,5,2,4,22,30,7,29,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,32,0,0,0,1,0,0,0,31,31,0,0,1,0,0,0,0,12,11,0,2,0,0,2,11,1,0,0,0,2,0,0,0,0,0,0,2,0,0,11,8,5,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,5,0,1,272887,241,11934,228,2,0,1196,1000,118,2311,627,5252,192,Backdoor,hiddad
43982,8888,10964,28032,94568,9284,8801,7259,1541,16,0,4,1,2,8,26,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,2,3,1920,24,2608,32,2,1,109,1025,601,2203,1119,5057,193,Backdoor,hiddad
32711,2544,12808,25124,75952,2556,9552,5189,4362,0,0,2,0,2,2,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,119,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,2,0,3346,6013,3276,105,1550,14290,195,Backdoor,fobus
68082,3556,10756,53460,96060,7288,25776,19907,5868,237,10,6,3,2,15,36,7,30,0,0,0,42,14,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,2,4,0,6,0,0,49,47,44,29,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,15,0,1,1201,12,5203,13,3,0,570,3503,3126,2762,115,10076,191,Backdoor,hiddad
37249,5528,9448,24240,75380,5568,7456,5048,2407,0,0,1,0,2,2,22,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,98,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,2,0,1054,2165,3969,3060,194,10442,190,Backdoor,fobus
46219,3520,11272,35928,75588,3532,13243,6323,6919,15,1,6,1,2,10,27,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,4,0,0,1500,25,2,1,6986,143,1652,1672,847,11300,188,Backdoor,androrat
46497,3784,11336,35848,75408,3920,13244,6373,6870,15,1,6,1,2,10,27,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,4,0,0,1500,25,2,1,1643,1600,939,7207,140,11529,190,Backdoor,androrat
67281,5488,11260,56056,72648,5500,9186,5293,3892,0,0,2,0,2,2,22,2,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7404,11109,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,12,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3597,5,474,7,2,0,116,1376,723,1752,3102,7069,189,Backdoor,fobus
34427,2244,12776,26996,78432,2256,8973,4877,4095,0,0,4,0,2,2,25,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,2,0,2445,113,7996,5111,1752,17417,193,Backdoor,hiddad
52216,7800,11264,37416,78276,8008,16016,11707,4308,41,6,6,1,2,19,32,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,18,0,4,0,0,0,0,3,1,865,434,2148,3159,4368,10974,192,Backdoor,androrat
76887,15940,8924,49088,91544,16048,19963,16714,3248,27,2,6,1,2,17,30,118,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,4,4,0,0,4,0,0,8,0,4,8,0,0,1,11,6513,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,12,0,38,0,0,0,0,2,1,7330,2088,6651,11823,79,27971,191,Backdoor,hiddad
69300,4540,10608,53196,99052,8400,25676,19289,6386,154,6,6,3,2,26,36,14,29,0,0,0,36,12,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,1,2,0,4,0,0,43,41,38,27,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,15,0,1,1201,12,5164,12,3,0,2863,676,3471,2550,106,9666,190,Backdoor,hiddad
70855,5744,10672,53248,98496,9752,24289,19996,4292,219,12,6,3,2,26,38,15,30,0,0,0,27,9,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,1,0,0,0,2,4,0,4,0,0,34,32,29,22,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,4,0,0,0,0,15,0,1,1201,12,5199,13,3,0,2331,2802,109,2025,678,7945,194,Backdoor,hiddad
32729,2784,12824,25012,76728,2800,7954,4997,2956,0,0,1,0,2,2,23,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,2,0,3490,5154,176,2342,1508,12670,191,Backdoor,fobus
120321,12464,10644,100388,98940,13108,49478,38832,10645,113,5,8,4,4,41,38,19,71,2,1,6,0,0,0,0,7,0,0,0,4,32,48,0,0,0,13,0,0,0,1,0,0,0,12,12,0,0,1,0,0,3,0,32,45,20,4,62,62,52,476,27,4,0,11,10,0,0,0,0,1,0,17,0,0,105,9,1,0,2,0,0,0,24,25,7,0,0,0,2,2,2,0,5,0,6,0,1,23349,164,44322,184,5,2,116,525,1573,2223,1281,5718,192,Backdoor,hiddad
31966,3228,12948,23300,79328,3236,7891,4716,3174,0,0,1,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3001,5881,4522,1619,112,15135,191,Backdoor,hiddad
34305,1508,12788,27180,79928,1520,8101,5064,3036,0,0,2,0,2,2,22,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,2,0,2042,2666,7849,106,4387,17050,188,Backdoor,fobus
48581,5624,11300,35708,79656,5660,13318,10779,2538,18,3,6,1,2,15,31,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,0,4,0,0,0,0,3,1,369,2426,683,5319,3058,11855,192,Backdoor,androrat
106592,8596,10296,71600,145812,9628,43380,35978,7401,281,8,8,4,4,41,40,23,62,0,0,0,0,0,1,0,0,0,0,0,3,8,5,0,0,0,45,0,0,9,6,0,14,14,27,46,0,0,6,0,0,5,0,24,25,1,12,0,0,92,46,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,8,2,2,0,0,0,8,42,0,0,0,0,26,0,2,57592,83,7417,81,2,1,948,4330,3180,2154,103,10715,195,Backdoor,mobby
49192,4588,11428,36616,81144,4728,15889,11466,4422,37,4,6,1,2,19,31,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,21,0,4,0,0,0,0,3,1,2292,409,4650,689,3039,11079,190,Backdoor,<unknown>
38222,4704,12980,26968,87348,4720,13142,10231,2910,8,2,7,2,2,11,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,68,0,34,0,0,0,0,2,1,2847,112,871,3956,3819,11605,191,Backdoor,dendroid
70840,4032,10732,55908,96952,8016,27096,21158,5937,453,23,5,2,2,19,43,7,27,0,0,0,45,15,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,1,2,0,4,0,0,50,48,46,31,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,14,0,1,1278,12,5171,12,3,0,629,2632,3133,3444,115,9953,191,Backdoor,hiddad
36987,3760,12196,26436,89044,3776,13143,10047,3095,7,1,5,1,2,9,26,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,2,0,3264,1254,524,101,1363,6506,190,Backdoor,hiddad
56072,5716,10980,43644,91288,5768,8413,6091,2321,4,1,5,1,2,8,27,3,12,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200,100,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,20941,66,9113,72,3,2,10210,143,1924,3646,670,16593,192,Backdoor,fobus
47222,6596,11416,33964,77268,6736,13265,10326,2938,15,1,6,1,2,13,29,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,25,0,5,0,0,0,0,3,1,3270,748,400,4270,2168,10856,191,Backdoor,androrat
78219,30792,12060,36812,96292,32020,21040,17269,3770,24,1,8,2,4,46,39,11,42,4,0,1,0,0,34,0,0,16,0,0,13,17,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,2,355,381,42,28,70,42,155,129,29,28,26,0,4,0,11,0,3,0,28,16,0,0,0,0,12,0,26,0,0,1,0,0,0,0,0,0,0,316,0,0,0,0,55,32,13,18206,42,8033,51,5,4,6191,100,2693,2628,1134,12746,192,Backdoor,moavt
76682,7908,10512,60632,103288,8080,26369,18956,7412,90,4,7,3,4,26,32,7,30,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,13,0,2,0,0,40,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,1,7592,19,5268,23,2,1,2490,1382,540,107,1603,6122,187,Backdoor,mobby
72060,3996,10760,56316,100448,8072,28852,22743,6108,224,8,5,2,2,22,34,8,31,0,0,0,48,16,0,0,0,0,0,0,0,1,0,4,0,6,24,0,0,0,8,0,0,0,16,16,0,0,8,6,0,0,0,3,6,0,6,0,0,52,57,48,31,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,15,0,1,1201,12,5249,13,3,0,2852,2611,113,3301,560,9437,192,Backdoor,hiddad
54779,4616,10952,43676,90768,4632,8411,6066,2344,4,1,5,1,2,8,27,3,12,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200,100,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,10,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,20901,65,9043,71,3,1,1992,591,8491,141,3483,14698,193,Backdoor,fobus
57998,5624,10804,46076,85624,5640,14935,10850,4084,4,1,5,1,2,8,27,4,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,235,0,0,0,0,0,0,0,292,146,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,10,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,36720,108,14230,117,2,1,7656,116,3876,607,2157,14412,191,Backdoor,fobus
50602,7360,10908,36060,97264,7516,19666,15386,4279,68,7,11,5,2,21,33,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,13,26,4,106,0,0,13,13,13,0,0,13,26,0,0,0,0,0,0,13,0,0,653,0,0,0,0,0,0,13,26,0,0,0,0,0,0,0,0,0,0,0,78,0,13,752425,5867,728616,7346,4,2,851,6576,107,3272,2225,13031,192,Backdoor,levida
36707,3948,12744,26656,87504,3964,12092,10078,2013,4,1,6,1,2,10,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,41,0,23,0,0,0,0,2,1,105,782,2372,2996,3807,10062,191,Backdoor,dendroid
36862,1784,12016,29520,71008,1792,7928,5020,2907,0,0,4,0,2,2,24,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,24,0,0,0,0,2,0,3808,2407,150,1571,10041,17977,193,Backdoor,androrat
104921,23704,10372,70548,115076,24152,54074,32748,21325,744,6,9,6,4,38,36,12,43,2,16,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0,88,0,0,0,44,0,44,44,0,44,0,0,44,0,0,25,0,297,297,2,6,0,0,26,29,0,0,0,1,0,0,0,0,0,6,0,53,0,0,44,38,28,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,25,4934661,3809,111200,1732,2,0,2239,88,474,2318,7453,12572,195,Backdoor,<unknown>
