Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_warning,Logcat_debug,Logcat_info,Logcat_verbose,Logcat_total,Process_total,Category,Family
103686,42248,10732,47164,105184,45000,35256,31343,3912,34,4,5,1,4,31,34,7,30,3,0,1,0,0,0,17,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,286,0,46,0,14,0,0,0,0,3,0,2447,1915,3780,5562,1508,15212,188,Scareware,fakeapp
113845,38028,10852,65552,98068,38900,32953,26482,6470,36,3,5,2,4,25,36,8,32,3,0,2,0,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,3,0,0,0,224,112,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,0,14,0,3,2394250,2025,99646,1366,3,0,995,2178,1519,3530,4845,13067,189,Scareware,fakeapp
46239,6016,12152,31900,85488,6060,19457,15940,3516,60,4,5,2,2,11,28,4,18,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,40,0,19,0,4,0,0,0,0,3,0,1510,4686,2577,6883,1179,16835,188,Scareware,fakeapp
97526,43040,11388,43492,78232,44656,24200,21205,2994,7,1,5,1,4,30,35,7,30,4,0,1,0,0,0,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,266,0,83,0,13,0,0,0,0,3,0,3732,2533,3535,1512,1570,12882,190,Scareware,fakeapp
45808,4648,12272,32976,87840,4696,17210,14758,2451,118,8,10,6,2,10,33,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,0,0,0,0,3,0,1516,2006,842,5051,4519,13934,193,Scareware,fakeapp
97295,38564,11420,43900,79676,40112,24153,20580,3572,7,1,5,1,4,29,35,7,28,4,0,1,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,206,0,62,0,10,0,0,0,0,1,0,1318,3572,1509,2846,2424,11669,191,Scareware,fakeapp
119033,24348,10804,87468,84308,25148,36960,29289,7670,79,2,5,2,4,34,36,11,41,3,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,1,4,0,0,434,217,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,2,5,0,1,2853611,2714,323370,2167,5,0,1448,2275,2893,1275,1513,9404,192,Scareware,fakeapp
40840,5996,12552,28300,82668,6020,15691,12420,3270,38,2,6,2,2,10,28,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,19,0,0,0,0,3,0,1069,4610,2515,7305,1515,17014,192,Scareware,fakeapp
89772,37248,12216,38024,104908,38964,24177,21017,3159,8,1,5,1,5,25,33,12,35,3,0,1,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,268,0,43,0,13,0,0,0,0,3,0,6339,1506,1210,2757,2116,13928,190,Scareware,fakeapp
95255,40576,10064,41496,78032,42260,22924,19989,2934,7,0,5,1,4,22,32,8,32,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,248,0,74,0,12,0,0,0,0,3,0,1579,2558,1509,4391,3561,13598,191,Scareware,fakeapp
93122,42720,12104,38048,92984,44308,24177,20968,3208,8,1,5,1,5,27,36,11,31,3,0,1,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,202,0,37,0,11,0,0,0,0,3,0,7152,2509,1478,1758,1161,14058,188,Scareware,fakeapp
96497,39460,11524,43224,83204,40944,24239,21035,3203,7,1,5,1,4,27,35,6,26,4,0,1,0,0,0,23,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,260,0,89,0,13,0,0,0,0,3,0,2468,3735,1511,1557,3477,12748,190,Scareware,fakeapp
88569,38788,12160,38072,103644,40380,24212,21150,3061,8,1,5,1,4,22,34,7,28,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,266,0,41,0,13,0,0,0,0,3,0,1506,1606,1919,820,5405,11256,191,Scareware,fakeapp
91883,42116,12028,38172,100780,43700,24214,21192,3021,8,1,5,1,4,25,34,7,28,3,0,1,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,188,0,29,0,9,0,0,0,0,3,0,1503,1932,3572,1386,3092,11485,184,Scareware,<unknown>
92126,40368,10788,38404,100376,42048,24356,21403,2952,7,1,5,1,4,35,35,9,38,4,0,1,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,182,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,182,0,30,0,9,0,0,0,0,3,0,2291,4069,1470,3303,1230,12363,187,Scareware,fakeapp
76955,22760,11144,46496,83120,23916,32716,26507,6208,19,2,6,2,4,32,32,10,40,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,5,0,1,0,0,0,0,3,0,1994,2808,3348,1516,1249,10915,189,Scareware,fakeapp
40494,1160,10832,34012,76904,1168,18413,14816,3596,40,0,6,2,2,11,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,760,19,1680,28,4,0,1507,3184,2664,1033,4531,12919,191,Scareware,<unknown>
98030,40844,10724,44388,98032,42436,31233,27641,3591,71,3,6,2,4,29,36,7,30,3,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,80,0,18,0,3,0,0,0,0,3,0,2249,4252,1512,914,4109,13036,189,Scareware,fakeapp
84647,35356,12184,38148,101360,36976,24223,20839,3383,8,1,5,1,4,31,35,6,24,4,0,1,0,0,0,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,308,0,48,0,15,0,0,0,0,3,0,7186,1915,1519,2499,3891,17010,191,Scareware,fakeapp
126354,23824,10768,91500,97104,24720,39734,33155,6578,158,5,7,4,4,40,38,8,34,3,0,4,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,1,8,0,0,544,272,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,11,0,2,5706088,5094,489643,3548,3,0,2592,2735,1523,1652,1254,9756,190,Scareware,fakeapp
49864,7944,12444,32668,90488,7960,18593,15697,2895,19,1,5,1,2,10,28,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,15,0,0,0,0,3,0,2091,7217,1027,1501,3966,15802,189,Scareware,fakeapp
99572,42636,10732,42688,100708,45284,31140,27001,4138,34,4,5,1,4,28,34,8,32,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,244,0,38,0,12,0,0,0,0,3,0,6963,3138,1501,1351,2334,15287,187,Scareware,fakeapp
61095,2148,10272,51176,52872,3624,27931,19852,8078,142,10,12,8,2,51,53,133,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,0,1,0,0,0,0,2,0,2074,1822,3768,3219,649,11532,193,Scareware,fakeapp
80515,23932,10820,49896,76088,25108,30594,24917,5676,211,8,8,4,4,33,38,9,35,3,0,7,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,7,0,1,0,0,0,0,4,0,593,1748,1530,3172,3215,10258,189,Scareware,fakeapp
94874,39492,10728,43584,102092,41192,29636,26632,3003,71,0,6,2,4,23,34,8,32,3,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,41,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,80,0,20,0,4,0,0,0,0,3,0,3888,1520,2213,4528,1371,13520,190,Scareware,fakeapp
102436,45092,11564,43432,80232,46708,24168,21244,2923,7,1,5,1,5,31,33,11,30,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,246,0,74,0,12,0,0,0,0,2,0,1529,908,6417,2392,2214,13460,192,Scareware,fakeapp
132085,38564,10836,79664,107892,40116,34286,28011,6274,76,2,5,2,4,30,36,9,37,3,0,2,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,1,8,0,0,456,228,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,9,0,2,2817077,2567,233603,1931,3,0,1443,4908,1250,930,2295,10826,189,Scareware,fakeapp
96070,29380,10848,58708,96012,30620,32681,25675,7005,102,2,5,2,4,32,34,9,35,2,0,5,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,29,1,4,0,0,104,52,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,5,0,0,0,0,0,20,0,6,0,1,583380,741,49221,558,3,0,1806,1508,2418,2652,719,9103,188,Scareware,fakeapp
88217,14336,10796,68840,68748,14628,33386,28325,5060,114,3,6,3,4,32,36,8,34,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,6,0,0,268,134,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,6,0,1,3599804,3457,193283,2394,3,0,1040,1514,3928,2164,1582,10228,188,Scareware,fakeapp
40825,6112,12628,29008,64284,6116,7902,4749,3152,0,0,2,0,2,2,23,2,8,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,142,0,36,0,6,0,0,0,0,2,0,1876,926,2291,1860,1514,8467,189,Scareware,fakeapp
88932,38780,12428,38100,96372,40324,24208,20789,3418,8,1,5,1,4,22,33,6,26,3,0,1,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,100,0,15,0,4,0,0,0,0,3,0,2451,2483,2018,1514,913,9379,191,Scareware,fakeapp
93977,38136,11464,42028,79752,39688,24271,20370,3900,7,1,5,1,4,31,35,6,26,4,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,224,0,68,0,11,0,0,0,0,3,0,2738,1531,1330,3066,6877,15542,191,Scareware,fakeapp
89445,40072,12156,38228,95628,41756,24211,21162,3048,8,1,5,1,4,24,34,7,30,3,0,1,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,260,0,42,0,13,0,0,0,0,3,0,1517,10395,3614,1724,2597,19847,188,Scareware,fakeapp
107965,39968,10860,53824,104344,41688,29929,25356,4572,89,3,9,5,4,27,39,7,31,3,0,5,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,140,0,16,0,3,627063,536,29576,374,3,0,4695,941,1504,1896,3807,12843,190,Scareware,fakeapp
92363,42360,12012,37784,91912,44004,24229,21017,3211,8,1,5,1,4,27,35,7,28,4,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,228,0,35,0,11,0,0,0,0,3,0,5535,1434,2407,3342,1509,14227,188,Scareware,fakeapp
112559,31232,10680,69652,95408,32168,36447,29448,6998,120,3,7,3,4,40,40,8,34,3,0,3,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,46,1,8,0,0,364,184,0,0,0,0,2,0,0,0,0,0,5,1,3,3,1,4,0,0,0,0,0,0,0,0,0,0,40,0,12,0,2,0,0,0,0,4,1,1470,3089,2592,1018,1512,9681,191,Scareware,fakeapp
96074,40544,11548,42164,79392,42096,24249,20196,4052,7,1,5,1,4,29,35,7,28,4,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,268,0,80,0,13,0,0,0,0,3,0,1347,1512,3307,2879,7180,16225,189,Scareware,fakeapp
94751,40560,11440,43112,79336,41984,22110,18625,3484,7,1,5,1,4,20,32,7,30,1,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,284,0,86,0,14,0,0,0,0,2,0,1510,2948,7862,2510,1180,16010,188,Scareware,fakeapp
126774,37204,16320,72892,93420,39888,45275,38128,7146,34,3,6,3,4,31,36,10,40,3,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,10,0,0,200,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,11,0,2,1966082,1813,111831,1249,5,0,1512,1130,1655,3095,2604,9996,189,Scareware,fakeapp
88674,38416,12204,38216,105220,40100,24212,21118,3093,8,1,5,1,4,26,34,7,28,3,0,1,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,306,0,47,0,15,0,0,0,0,3,0,3662,1519,1764,6971,2557,16473,189,Scareware,fakeapp
100114,44536,11428,43444,74708,46176,24201,21295,2905,7,1,5,1,4,26,35,7,30,4,0,1,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,260,0,82,0,13,0,0,0,0,3,0,3549,3836,2809,1643,1534,13371,189,Scareware,fakeapp
97449,42548,11348,43228,77496,44200,24212,21058,3153,7,1,5,1,4,26,35,7,30,4,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,266,0,80,0,13,0,0,0,0,3,0,3372,1514,2600,1429,4108,13023,189,Scareware,<unknown>
98659,40288,11400,43436,88808,41972,24199,21225,2973,7,1,5,1,4,26,35,7,30,4,0,1,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,264,0,82,0,13,0,0,0,0,3,0,2661,1519,5878,3521,1510,15089,189,Scareware,fakeapp
88427,37856,12132,37764,97748,39540,24195,20969,3225,8,1,5,1,4,31,35,6,26,4,0,1,0,0,0,16,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,240,0,39,0,11,0,0,0,0,3,0,1967,3692,1071,3526,1558,11814,188,Scareware,fakeapp
94423,42120,10056,41620,77916,43856,24218,21321,2896,7,1,5,1,4,24,34,7,28,3,0,1,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,200,0,62,0,10,0,0,0,0,3,0,2744,1505,2437,1527,5953,14166,190,Scareware,fakeapp
89578,40400,12216,38056,93412,42020,24179,21102,3076,8,1,5,1,4,30,33,7,28,3,0,1,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,302,0,47,0,15,0,0,0,0,3,0,1506,2261,1263,2770,8655,16455,191,Scareware,fakeapp
42209,3508,11944,32412,82056,3524,12102,10276,1825,4,1,5,1,2,9,27,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,78,0,26,0,0,0,0,3,0,976,5120,1515,3882,2235,13728,191,Scareware,fakeapp
98549,38708,11584,45064,82492,40392,24179,21058,3120,7,1,5,1,4,27,34,7,28,3,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,284,0,86,0,14,0,0,0,0,2,0,1677,1514,2801,6023,3378,15393,188,Scareware,fakeapp
102017,43156,10844,46252,80724,44952,25045,19941,5103,33,4,5,1,4,39,34,9,36,4,0,1,0,0,0,7,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,124,0,38,0,6,0,0,0,0,3,0,3290,3542,867,1627,2258,11584,189,Scareware,fakeapp
98494,41780,10708,42516,105336,44152,31041,27180,3860,34,4,5,1,4,27,34,7,30,3,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,286,0,44,0,14,0,0,0,0,3,0,5882,1513,1595,2369,3206,14565,189,Scareware,fakeapp
98363,41864,10704,42688,99336,44388,31204,27099,4104,34,4,5,1,4,29,35,7,30,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,286,0,44,0,14,0,0,0,0,3,0,2369,1539,1507,3544,7286,16245,189,Scareware,fakeapp
