Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Process_android.os.Process_killProcess,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.content.ContextWrapper_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_deleteDatabase,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getNetworkId,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceSoftwareVersion,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SystemManager_android.content.BroadcastReceiver_abortBroadcast,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.media.AudioRecord_startRecording,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_info,Logcat_error,Logcat_debug,Logcat_verbose,Logcat_warning,Logcat_total,Process_total,Category,Family
51358,5864,10184,35052,78236,9936,16383,13425,2957,17,3,7,2,2,13,31,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,48,0,9,0,0,0,0,3,1,769,4364,2718,147,3246,11244,192,Trojan_Dropper,locker
50804,5596,11460,35356,78320,8444,14395,13049,1345,27,3,7,2,2,13,29,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,53,0,11,0,0,0,0,2,1,2530,4485,144,1733,880,9772,193,Trojan_Dropper,locker
55353,6048,10112,37960,77184,10580,19551,16624,2926,38,3,7,2,2,16,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,36,0,5,0,0,0,0,3,1,2906,113,2226,1521,728,7494,191,Trojan_Dropper,locker
47784,4776,10164,35592,80916,5352,17312,14747,2564,25,2,6,1,2,12,31,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,11,0,0,0,0,2,1,110,572,1085,1073,3330,6170,192,Trojan_Dropper,locker
55104,6324,10164,37664,77756,10500,19539,16472,3066,38,3,7,2,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,36,0,5,0,0,0,0,3,1,4118,1661,2505,715,114,9113,191,Trojan_Dropper,locker
110278,6500,9984,95772,76816,6636,36858,22616,14241,250,3,8,4,6,25,37,10,41,0,1,0,0,0,0,0,0,0,0,0,3,3,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,6,5,4,18,18,305,162,13,20,2,1,2,0,2,0,0,0,0,0,1,0,44,6,0,0,2,18,14,0,0,0,0,0,3,18,0,0,0,16,5,1,161477,374,56171,456,2,2,2556,3659,617,2393,249,9474,191,Trojan_Dropper,ztorg
44755,5016,11284,31972,73956,7348,10077,7316,2760,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,0,0,0,2,0,1584,1587,8142,103,670,12086,193,Trojan_Dropper,locker
53829,4364,11272,36968,80888,9620,16493,14698,1794,38,3,7,2,2,16,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,43,0,7,0,0,0,0,3,1,789,121,2501,3466,2414,9291,189,Trojan_Dropper,locker
57120,7436,10140,38528,77316,11920,19538,16580,2957,38,3,7,2,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,40,0,6,0,0,0,0,3,1,1676,115,764,2237,2565,7357,191,Trojan_Dropper,locker
56429,7136,10220,38144,76812,11336,19546,16311,3234,38,3,7,2,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,40,0,6,0,0,0,0,3,1,3196,2930,2738,913,102,9879,190,Trojan_Dropper,locker
67173,5076,11264,57512,77376,5088,11363,6576,4786,11,1,5,1,2,9,25,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,34,0,0,481,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,875,16,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,2,1,1903,2329,710,5277,105,10324,190,Trojan_Dropper,locker
240639,15400,10584,219476,48568,16168,58733,49336,9396,121,2,8,2,4,37,41,19,66,3,1,3,0,0,36,13,3,0,0,0,44,2,12,4,0,0,10,0,41,0,0,28,0,0,0,13,13,0,0,14,0,0,5,0,32,35,6,0,60,60,1811,910,31,58,30,6,6,2,34,0,0,0,2,4,9,4,110,40,5,2,2,144,24,0,0,0,0,0,3,20,0,0,0,36,0,1,3235855,4196,465304,3608,2,3,3494,625,2080,1940,127,8266,189,Trojan_Dropper,ztorg
132415,18184,8352,95148,100664,19704,26259,19458,6800,2,0,7,0,4,19,34,99,145,0,1,1,0,0,7,4,1,1,1,0,16,0,0,0,0,0,14,0,60,0,0,25,0,15,15,19,34,0,0,25,0,0,36,0,30,33,29,0,15,15,51,28,20,36,2,8,0,0,30,0,0,0,0,4,11,0,23,4,13,2,16,1958,7,7,5,0,0,0,0,0,0,0,0,30,7,4,58224,195,48365,287,3,10,2240,1145,986,1830,109,6310,191,Trojan_Dropper,ztorg
51173,4744,11480,35112,79788,8648,14301,12962,1338,13,2,6,1,2,15,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,48,0,9,0,0,0,0,3,1,1794,2521,110,2895,805,8125,191,Trojan_Dropper,locker
74706,11064,8808,50032,90020,11152,21058,17683,3374,12,2,5,2,2,15,29,7,28,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,14287,14068,8,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,3,1,742,1703,2642,159,1633,6879,188,Trojan_Dropper,boqx
47611,6364,11224,32732,68724,8844,15211,12427,2783,19,1,5,1,2,10,26,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,0,0,0,0,4,1,725,3202,12797,2103,121,18948,193,Trojan_Dropper,<unknown>
60365,1220,10812,52596,75880,2036,30216,20364,9851,69,10,7,2,2,23,32,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,2,1,3103,107,1990,806,1708,7714,190,Trojan_Dropper,locker
125807,5144,9684,113116,83788,5696,41389,28472,12916,126,5,11,5,5,22,38,13,49,0,1,0,0,0,66,23,0,0,0,0,43,2,17,4,0,0,10,0,41,0,0,28,0,0,0,13,13,0,0,14,0,0,5,0,4,8,6,6,110,110,337,172,43,82,50,6,6,2,48,0,0,0,2,4,6,4,148,40,7,2,2,264,44,0,0,0,0,0,3,0,0,0,0,38,0,1,102465,641,205966,774,3,3,109,2198,2220,666,3049,8242,191,Trojan_Dropper,ztorg
79311,14324,10668,54080,86836,17332,38177,30856,7320,223,13,5,2,4,41,38,34,49,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,26,0,0,0,5,0,1,4420,9,1244,10,2,0,1838,7372,639,1388,155,11392,191,Trojan_Dropper,ramnit
41868,2400,11800,31712,98032,2416,14279,11526,2752,11,1,5,1,2,11,29,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,7,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,20,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,13,0,6,0,0,5040,84,2,1,632,7574,101,2421,5145,15873,190,Trojan_Dropper,hqwar
87763,18528,9856,57844,94316,19156,22243,16362,5880,46,0,6,2,4,11,30,13,49,0,0,0,0,0,387,138,0,0,0,0,105,28,88,16,0,0,14,0,254,0,0,170,0,0,0,84,84,0,0,85,0,0,11,0,20,40,10,2,615,614,974,509,259,472,276,32,14,0,284,0,0,0,0,0,32,0,605,85,29,20,19,1461,254,0,0,0,0,0,30,0,0,0,0,196,1,10,455012,2978,998712,3511,2,3,3328,4317,126,862,3206,11839,193,Trojan_Dropper,ztorg
111542,4220,9792,98900,83852,5640,32630,24664,7965,183,3,9,3,4,17,36,15,51,0,1,0,0,0,33,12,0,0,0,0,23,2,24,4,0,0,14,0,53,0,0,36,0,0,0,17,17,0,0,18,0,0,3,0,4,8,10,2,55,55,249,130,32,54,26,5,4,1,37,0,0,0,1,2,5,2,80,20,7,2,2,132,22,0,0,0,0,0,3,0,0,0,0,36,0,1,79106,394,105514,474,3,3,1647,2598,893,1999,113,7250,191,Trojan_Dropper,ztorg
83666,27924,10752,47724,100348,29344,31262,25566,5695,50,4,11,4,4,34,48,11,46,3,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,20,19,6,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,12,20,0,0,0,7,0,1,0,0,0,0,4,4,1156,1062,510,2151,108,4987,192,Trojan_Dropper,locker
48234,6136,10340,34272,72456,8264,13126,10342,2783,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,2,0,107,3172,682,2424,11090,17475,193,Trojan_Dropper,locker
57675,2032,10856,49688,71904,2852,26089,17679,8409,69,8,7,2,2,23,32,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,0,0,2,1,2489,828,112,1481,1938,6848,195,Trojan_Dropper,locker
44953,4600,11328,31976,66296,6664,10077,7224,2852,19,1,5,1,2,10,25,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,10,0,0,0,0,2,0,773,2062,3391,7169,120,13515,193,Trojan_Dropper,locker
47539,5996,11424,35200,79716,6012,15287,11265,4021,11,1,6,1,2,12,28,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,4,4,0,0,4,0,0,2,0,4,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,68,0,21,0,0,0,0,2,1,11660,626,2994,2251,105,17636,192,Trojan_Dropper,ztorg
51079,6392,11784,32612,93664,11292,17852,14445,3406,54,5,6,2,2,18,32,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,4,4,0,4,0,0,2,0,0,4,0,0,0,2,6,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,2,0,0,0,0,3,0,575,2512,1911,3976,283,9257,192,Trojan_Dropper,ramnit
53895,5352,10160,37188,79680,9632,19460,16261,3198,27,2,6,1,2,14,29,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,39,0,6,0,0,0,0,3,1,2577,109,1621,2923,708,7938,191,Trojan_Dropper,locker
118926,22360,10076,86148,85592,23000,43045,25497,17547,10,1,6,2,4,15,31,15,57,0,1,0,0,0,174,72,0,0,0,0,51,40,56,30,0,0,10,0,169,0,0,114,0,0,0,55,56,0,0,57,0,0,15,0,84,168,6,0,242,241,594,337,226,404,183,63,80,25,926,708,708,700,25,50,63,50,254,20,22,30,28,570,102,0,0,0,0,0,45,0,0,0,0,322,0,15,212462,1242,360825,1468,3,3,6748,102,1023,3216,3971,15060,191,Trojan_Dropper,ztorg
138599,7100,9748,124888,78068,7600,39708,21828,17879,74,2,9,2,6,19,38,14,57,0,1,0,0,0,68,24,0,0,0,0,74,2,12,4,0,0,14,0,53,0,0,36,0,0,0,17,17,0,0,18,0,0,33,0,6,12,23,0,215,215,331,217,48,122,50,7,8,3,68,1,0,0,2,38,6,4,149,40,9,2,2,579,44,0,0,0,0,0,3,4,0,0,0,44,1,1,100774,642,179133,818,4,4,2218,2213,3321,510,104,8366,192,Trojan_Dropper,ztorg
52897,4960,11748,37868,75544,8308,15422,12247,3174,23,2,6,1,2,10,28,3,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,15,0,0,0,0,2,1,192,7251,2287,656,1948,12334,190,Trojan_Dropper,locker
52567,3512,10872,38224,96816,6440,24688,21370,3317,31,6,7,2,2,17,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,0,4,0,0,0,0,2,1,2611,3260,758,1696,113,8438,191,Trojan_Dropper,locker
44487,1028,10152,38676,70160,1040,16821,14986,1834,49,11,15,10,2,32,39,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,1,0,0,0,0,3,1,1903,1417,118,1792,619,5849,193,Trojan_Dropper,locker
70773,5236,10652,54128,97976,9420,26157,20206,5950,242,10,6,3,2,23,38,8,31,0,0,0,0,0,33,11,0,0,0,0,0,1,0,4,0,0,6,0,24,0,0,8,0,0,0,16,16,0,0,8,3,0,0,0,3,6,0,4,0,0,40,38,35,26,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,6,6,0,0,0,0,0,4,0,0,0,15,0,1,1201,12,5284,14,3,0,112,714,3363,2831,2224,9244,191,Trojan_Dropper,ztorg
72129,5088,10672,54140,97860,9584,26822,20689,6132,223,10,6,3,2,23,36,7,30,0,0,0,0,0,39,13,0,0,0,0,0,1,0,4,0,0,6,0,24,0,0,8,0,0,0,16,16,0,0,8,4,0,0,0,2,4,0,4,0,0,45,50,40,30,0,0,4,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,6,6,0,0,0,0,0,4,0,0,0,15,0,1,1201,12,5179,12,3,0,2656,3791,114,842,2907,10310,190,Trojan_Dropper,ztorg
114903,4792,9780,99996,89040,4824,41373,25049,16323,311,3,7,3,6,18,34,14,52,0,2,0,0,0,54,19,0,0,0,0,2,2,20,4,0,0,10,0,44,0,0,30,0,2,1,13,14,0,0,15,0,1,1,0,5,7,6,2,90,90,277,142,39,70,38,4,2,0,46,0,0,0,0,0,4,0,153,0,8,2,2,216,36,0,0,0,0,0,3,0,0,0,0,27,0,1,70008,484,168740,623,3,1,535,131,2422,3721,2596,9405,193,Trojan_Dropper,ztorg
51389,4920,10148,34904,79964,8500,14396,13119,1276,27,3,7,2,2,16,30,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,29,0,5,0,0,0,0,3,1,1819,2488,2336,615,144,7402,189,Trojan_Dropper,locker
48831,6468,11432,33664,76068,8492,17258,13541,3716,19,1,5,1,2,10,26,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,2,0,105,3337,7288,2324,693,13747,191,Trojan_Dropper,locker
98023,25848,11516,62624,73992,27264,29496,24200,5295,60,4,6,2,4,38,34,9,37,2,0,2,0,0,0,0,9,0,2,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0,28,0,0,7,14,14,0,14,7,7,0,0,0,0,14,2,14,7,0,0,2,0,84,70,35,0,0,0,0,0,20,0,0,0,21,0,1,160,4,1680,28,2,0,741,3820,158,2554,1760,9033,195,Trojan_Dropper,cnzz
52249,4764,10120,36060,81244,8824,16568,13868,2699,42,10,7,2,2,17,37,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,26,0,4,0,0,0,0,3,1,127,1774,772,3104,2697,8474,192,Trojan_Dropper,locker
53889,5496,10864,37836,92012,8672,24630,21597,3032,27,3,7,2,2,16,30,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,29,0,10,0,0,0,0,2,1,4281,115,2583,703,1676,9358,192,Trojan_Dropper,locker
40412,3688,11800,29800,95196,3704,14247,11391,2855,11,1,5,1,2,11,29,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,8,0,5,10,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,11,0,5,0,0,4980,83,2,1,676,2117,5134,116,4249,12292,191,Trojan_Dropper,hqwar
42897,3484,12264,29740,95572,4568,15388,13136,2251,27,2,6,1,2,14,30,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,40,0,0,0,20,0,19,0,0,0,0,2,1,117,4109,6052,788,1976,13042,190,Trojan_Dropper,locker
50324,5148,10164,34476,79940,9312,14294,12986,1307,13,2,6,1,2,13,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,24,0,3,0,0,0,0,3,1,1839,112,2386,606,1643,6586,194,Trojan_Dropper,locker
63610,2392,10812,52828,70636,4140,33004,27071,5932,81,16,7,2,2,29,34,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,0,0,3,1,1663,2170,3127,107,931,7998,190,Trojan_Dropper,locker
61400,7424,10908,42488,88548,11252,22508,19151,3356,76,7,5,1,2,28,31,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,2,0,0,0,0,2,0,1919,103,632,9565,3068,15287,192,Trojan_Dropper,locker
