Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Process_android.app.ActivityManager_killBackgroundProcesses,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_evaluateJavascript,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getIpAddress,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexFile_loadDex,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_SMS_android.telephony.SmsManager_sendTextMessage,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_debug,Logcat_info,Logcat_error,Logcat_verbose,Logcat_warning,Logcat_total,Process_total,Category,Family
95981,41820,11700,42160,104908,43372,25055,20980,4074,38,1,5,1,4,32,36,8,32,4,0,1,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,80,0,18,0,4,0,0,0,0,3,0,125,1848,647,3316,3392,9328,194,Scareware,fakeapp
93552,28088,10840,57228,90080,28912,32442,25355,7086,36,2,5,2,4,30,36,10,39,3,0,2,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,40,3,0,0,0,144,72,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,60,0,8,0,2,414833,440,41627,357,2,0,2583,961,98,2874,1996,8512,196,Scareware,fakeapp
96603,39228,11504,46684,89856,40932,19267,15433,3833,59,3,4,1,4,36,32,10,40,3,0,1,0,0,0,6,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,89,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,27,0,0,10,0,0,0,0,0,0,0,0,0,100,0,31,0,5,0,0,0,0,2,0,275,3019,2936,1877,683,8790,189,Scareware,fakeapp
65652,2044,10208,54760,83096,4384,28003,22468,5534,167,15,17,13,2,57,49,63,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,22,0,1,0,0,0,0,3,0,3212,682,439,1858,3768,9959,193,Scareware,fakeapp
95906,38200,11276,46320,91396,39840,24411,21321,3089,7,1,5,1,4,37,35,8,34,4,0,1,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,302,287,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,45,15,0,0,0,0,0,0,0,0,304,0,91,0,15,0,0,0,0,2,0,105,1211,2606,3327,4132,11381,195,Scareware,fakeapp
101897,41332,9928,48144,83336,43876,31073,27257,3815,33,4,5,1,4,33,34,8,32,3,0,1,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,0,0,0,242,0,75,0,12,0,0,0,0,2,0,6072,2174,117,1250,3050,12663,192,Scareware,fakeapp
94541,40816,11216,43152,82572,42396,24252,21194,3057,7,1,5,1,4,25,35,7,28,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,284,0,85,0,14,0,0,0,0,2,0,2628,1366,98,5499,3162,12753,191,Scareware,fakeapp
93475,40428,11204,42368,87240,42020,24293,20685,3607,7,1,5,1,4,30,35,7,30,4,0,1,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,28,0,0,0,0,0,0,0,0,0,286,0,86,0,14,0,0,0,0,2,0,2604,1221,110,11399,2029,17363,195,Scareware,fakeapp
96983,40860,11184,43328,87920,42412,22950,19967,2982,7,1,5,1,4,29,33,7,28,3,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,290,0,85,0,14,0,0,0,0,2,0,3226,1797,119,2704,7567,15413,192,Scareware,fakeapp
92534,38812,11448,43396,89288,40292,24193,21267,2925,7,1,5,1,4,26,35,7,28,4,0,1,0,0,0,16,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,28,0,0,0,0,0,0,0,0,0,280,0,86,0,14,0,0,0,0,2,0,3359,2197,1367,3141,101,10165,194,Scareware,fakeapp
87047,39104,11916,37684,104516,40800,24193,20924,3268,8,1,5,1,4,31,35,6,26,4,0,1,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,26,0,0,0,0,0,0,0,0,0,280,0,41,0,13,0,0,0,0,2,0,3069,1076,2319,108,3386,9958,190,Scareware,fakeapp
93276,39132,12236,42584,101532,40824,26840,21790,5049,51,2,5,1,4,31,35,9,36,3,0,8,0,0,0,42,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,252,238,0,0,0,0,27,576,0,0,0,0,0,0,0,0,0,0,182,0,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,42,0,14,1696,41,9329,45,2,1,7195,2635,321,3407,1006,14564,193,Scareware,fakeapp
94335,23832,10812,63172,79600,24844,33299,28980,4318,157,6,7,4,4,36,38,10,39,3,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,3,4,0,0,168,84,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,6,0,1,1151850,1316,161998,1134,3,0,3216,2175,111,1710,1010,8222,196,Scareware,fakeapp
93903,39808,11308,43200,80836,41536,24242,21102,3139,7,1,5,1,4,26,35,7,30,4,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,222,0,67,0,11,0,0,0,0,2,0,2214,129,1183,4660,2795,10981,192,Scareware,<unknown>
95529,41956,11232,43320,85540,43532,24198,21047,3150,7,1,5,1,4,30,34,7,28,3,0,1,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,30,0,0,0,0,0,0,0,0,0,304,0,93,0,15,0,0,0,0,2,0,8187,1171,2560,109,2915,14942,191,Scareware,fakeapp
127182,23936,10884,96036,86624,24744,44012,33855,10156,196,5,8,5,4,45,39,11,39,3,0,5,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,2,0,0,0,424,212,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,7,0,1,1926400,2083,211281,1700,2,0,1859,2750,1442,1232,108,7391,192,Scareware,fakeapp
90583,37412,11452,43072,93392,39140,24180,21065,3114,7,1,5,1,4,28,35,7,28,4,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,266,0,79,0,13,0,0,0,0,2,0,2742,1144,2583,8095,106,14670,192,Scareware,fakeapp
90748,39000,11968,40520,106012,40680,24373,21224,3148,7,1,5,1,4,34,35,9,38,4,0,1,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,202,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,31,0,0,0,0,0,0,0,0,0,202,0,31,0,11,0,0,0,0,2,0,1672,2487,137,2952,5834,13082,192,Scareware,fakeapp
89850,40676,11972,38160,102276,42272,24242,21091,3150,8,1,5,1,4,25,34,7,28,3,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,284,0,43,0,14,0,0,0,0,2,0,100,1153,6348,2270,2654,12525,191,Scareware,fakeapp
92879,39520,11232,42440,86312,41136,22133,19082,3050,7,1,5,1,4,28,35,7,28,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,282,0,85,0,14,0,0,0,0,2,0,117,1884,7827,1104,2350,13282,192,Scareware,fakeapp
93859,40072,11188,43240,88756,41716,24182,20951,3230,7,1,5,1,4,26,35,7,30,4,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,220,0,67,0,11,0,0,0,0,2,0,2722,7142,1266,106,2211,13447,194,Scareware,fakeapp
104451,18512,10708,79292,87196,19248,37054,29544,7509,120,3,7,3,4,40,40,9,35,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,29,2,0,0,0,312,156,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,20,1,6,0,1,2065237,1989,159254,1486,4,1,3540,115,1279,2067,1731,8732,192,Scareware,fakeapp
89081,39532,12048,37600,100584,41144,24194,20840,3353,8,1,5,1,4,31,35,6,26,4,0,1,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,0,202,0,31,0,10,0,0,0,0,2,0,6525,102,2594,2355,978,12554,190,Scareware,fakeapp
89411,39612,11944,38012,98480,41164,22958,19918,3039,8,1,5,1,4,27,33,7,30,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,255,0,40,0,13,0,0,0,0,2,0,2797,1057,6704,100,2363,13021,191,Scareware,fakeapp
105719,29212,10788,68196,96436,30400,35572,27397,8174,76,2,5,2,4,31,35,9,36,3,0,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,2,0,0,0,264,132,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,4,0,1,7994127,6118,246879,3663,3,0,1117,99,1696,2952,1687,7551,193,Scareware,fakeapp
92118,38924,11212,43364,87532,40484,24201,21310,2890,7,1,5,1,4,30,35,7,28,4,0,1,0,0,0,18,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,28,0,0,0,0,0,0,0,0,0,286,0,88,0,14,0,0,0,0,2,0,2103,1331,3452,5498,113,12497,193,Scareware,fakeapp
110229,45424,9956,52412,87436,48340,35150,31495,3654,33,4,5,1,4,30,34,8,32,3,0,1,0,0,0,13,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,248,0,73,0,12,0,0,0,0,2,0,103,1660,862,5560,1574,9759,193,Scareware,fakeapp
105385,42876,11836,49128,101412,45612,35247,31058,4188,34,4,5,1,4,37,33,6,26,3,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,226,0,34,0,11,0,0,0,0,2,0,1045,98,2030,9055,2100,14328,192,Scareware,fakeapp
106483,43268,11072,50392,84856,45832,31145,27276,3868,33,4,5,1,5,33,33,13,37,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,262,0,79,0,13,0,0,0,0,2,0,1686,1028,107,6477,2105,11403,191,Scareware,fakeapp
95807,40176,11428,44144,84068,41804,26336,21576,4759,14,2,6,2,4,30,36,6,26,4,0,2,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,0,222,0,69,0,11,0,0,0,0,2,0,1720,6526,2888,121,2510,13765,196,Scareware,fakeapp
90803,42008,11960,37896,99128,43588,24254,21087,3166,8,1,5,1,4,29,34,6,26,3,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,268,0,40,0,13,0,0,0,0,2,0,2467,111,2993,8178,1381,15130,192,Scareware,fakeapp
91182,40116,12452,39240,96040,41680,26371,21581,4789,16,2,6,2,4,25,35,8,32,3,0,2,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,160,0,29,0,8,0,0,0,0,2,0,695,1594,2590,1213,122,6214,195,Scareware,fakeapp
88923,39500,12240,38312,105056,41248,24214,21206,3007,8,1,5,1,4,24,35,7,30,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,288,0,43,0,14,0,0,0,0,2,0,1222,2650,8786,3049,109,15816,193,Scareware,fakeapp
76140,23000,10920,44596,93312,24200,28744,24430,4313,22,3,6,2,4,35,33,10,40,2,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,4,0,1,0,0,0,0,2,0,117,1412,3331,2456,1807,9123,195,Scareware,fakeapp
92811,39312,11120,43552,89972,40972,24256,21283,2972,9,1,5,1,4,30,36,7,28,4,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,266,0,79,0,13,0,0,0,0,2,0,7084,145,1606,935,1391,11161,192,Scareware,fakeapp
88337,39928,11912,37612,103140,41492,24177,20748,3428,7,1,5,1,4,26,34,7,30,3,0,1,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,0,0,0,190,0,30,0,9,0,0,0,0,2,0,108,3294,2846,1893,1042,9183,192,Scareware,fakeapp
95200,42312,11164,43188,84284,43844,24181,21046,3134,7,1,5,1,4,27,35,7,28,4,0,1,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,164,0,49,0,8,0,0,0,0,2,0,102,925,2203,4596,2397,10223,193,Scareware,fakeapp
101610,43900,11856,44624,99284,46524,31165,27011,4153,34,4,5,1,4,32,34,7,30,3,0,1,0,0,0,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,32,0,0,0,0,0,0,0,0,0,326,0,49,0,16,0,0,0,0,2,0,3393,8494,1400,2073,116,15476,195,Scareware,fakeapp
59770,5412,11824,38228,96108,13884,21896,14992,6903,8,1,4,1,2,11,29,4,16,0,0,0,0,84,28,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,23,23,22,14,14,15,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,2092,51,10958,64,3,0,3937,118,2736,695,3150,10636,192,Scareware,mobwin
75542,33768,12004,32428,95424,35264,18174,14643,3530,8,1,5,1,4,27,36,6,26,4,0,1,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,0,0,0,0,0,0,0,0,310,0,46,0,15,0,0,0,0,2,0,1532,5620,106,1532,709,9499,192,Scareware,fakeapp
93383,39572,11276,43116,88740,41312,24184,21077,3106,7,1,5,1,4,27,35,7,28,4,0,1,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,0,0,0,0,0,0,0,0,308,0,91,0,15,0,0,0,0,2,0,1246,98,2636,3270,6421,13671,192,Scareware,fakeapp
98894,37464,10712,49940,109700,39112,37476,31287,6188,46,2,6,2,4,29,35,9,36,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,19,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,20,0,8,0,2,0,0,0,0,2,0,1081,139,2620,4664,2651,11155,190,Scareware,fakeapp
95171,41900,11160,43512,86692,43496,24201,21239,2961,7,1,5,1,4,30,35,7,28,4,0,1,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,222,0,67,0,11,0,0,0,0,2,0,108,1201,2095,2798,5576,11778,194,Scareware,fakeapp
88963,39860,12240,37880,101648,41500,24254,21059,3194,8,1,5,1,4,25,35,7,28,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,32,0,0,0,0,0,0,0,0,0,286,0,47,0,16,0,0,0,0,2,0,142,1415,2554,4609,3484,12204,191,Scareware,fakeapp
93185,38660,11188,42768,91352,40340,18541,15061,3479,59,3,4,1,4,35,35,9,36,3,0,1,0,0,0,20,0,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,25,0,0,31,0,0,0,0,0,0,0,3,0,262,0,100,0,16,0,0,0,0,2,0,7153,2294,247,2372,617,12683,192,Scareware,fakeapp
89569,40812,11996,38248,94360,42420,24209,21263,2945,8,1,5,1,4,26,35,7,30,4,0,1,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,290,0,43,0,14,0,0,0,0,2,0,1956,113,5613,1763,3360,12805,192,Scareware,fakeapp
87248,37876,12016,37844,98172,39536,24194,20938,3255,8,1,5,1,4,27,35,7,28,4,0,1,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,0,0,0,0,0,0,0,0,302,0,46,0,15,0,0,0,0,2,0,2022,4028,3271,111,1411,10843,193,Scareware,fakeapp
76173,13076,10772,40640,129776,13356,25409,20933,4475,38,1,6,1,4,32,35,9,38,3,0,1,0,0,0,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,170,178,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15,4,0,0,1,16,0,0,0,0,0,0,0,0,0,160,0,36,0,8,701,7,1954,8,3,1,1801,2787,6458,114,649,11809,193,Scareware,fakeapp
145486,24452,10144,114780,68972,25108,46990,37238,9751,73,2,5,2,4,27,35,8,32,3,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,4,0,0,715,358,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,20,0,13,0,2,4691887,4045,207517,2523,2,0,108,2679,1867,3740,1439,9833,192,Scareware,fakeapp
107959,46136,11104,50176,86240,48652,31164,27255,3908,33,4,5,1,4,32,35,8,32,4,0,1,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,0,268,0,79,0,13,0,0,0,0,2,0,3657,1911,115,3188,1331,10202,192,Scareware,fakeapp
40226,3676,12064,29920,91424,3724,19305,15202,4102,28,2,5,1,2,11,26,3,14,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,60,0,20,0,6,0,0,0,0,2,0,2029,3868,114,4503,905,11419,190,Scareware,fakeapp
88886,36612,11228,43480,90016,37336,24200,21227,2972,7,1,5,1,4,26,35,7,30,4,0,1,0,0,0,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,0,0,0,262,0,75,0,12,0,0,0,0,2,0,109,1363,2566,3484,3705,11227,194,Scareware,fakeapp
