Memory_PssTotal,Memory_PssClean,Memory_SharedDirty,Memory_PrivateDirty,Memory_SharedClean,Memory_PrivateClean,Memory_HeapSize,Memory_HeapAlloc,Memory_HeapFree,Memory_Views,Memory_ViewRootImpl,Memory_AppContexts,Memory_Activities,Memory_Assets,Memory_LocalBinders,Memory_ProxyBinders,Memory_ParcelMemory,Memory_ParcelCount,Memory_DeathRecipients,Memory_OpenSSLSockets,Memory_WebViews,API_Command_java.lang.Runtime_exec,API_Command_java.lang.ProcessBuilder_start,API_WebView_android.webkit.WebView_loadUrl,API_WebView_android.webkit.WebView_loadData,API_WebView_android.webkit.WebView_loadDataWithBaseURL,API_WebView_android.webkit.WebView_addJavascriptInterface,API_WebView_android.webkit.WebView_postUrl,API_FileIO_libcore.io.IoBridge_open,API_FileIO_android.content.ContextWrapper_openFileInput,API_FileIO_android.content.ContextWrapper_openFileOutput,API_FileIO_android.content.ContextWrapper_deleteFile,API_Database_android.content.ContextWrapper_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_execSQL,API_Database_android.database.sqlite.SQLiteDatabase_getPath,API_Database_android.database.sqlite.SQLiteDatabase_insert,API_Database_android.database.sqlite.SQLiteDatabase_insertOrThrow,API_Database_android.database.sqlite.SQLiteDatabase_insertWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_openDatabase,API_Database_android.database.sqlite.SQLiteDatabase_openOrCreateDatabase,API_Database_android.database.sqlite.SQLiteDatabase_query,API_Database_android.database.sqlite.SQLiteDatabase_queryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_rawQuery,API_Database_android.database.sqlite.SQLiteDatabase_rawQueryWithFactory,API_Database_android.database.sqlite.SQLiteDatabase_update,API_Database_android.database.sqlite.SQLiteDatabase_updateWithOnConflict,API_Database_android.database.sqlite.SQLiteDatabase_compileStatement,API_IPC_android.content.ContextWrapper_sendBroadcast,API_IPC_android.content.ContextWrapper_startActivity,API_IPC_android.content.ContextWrapper_startService,API_IPC_android.content.ContextWrapper_stopService,API_IPC_android.content.ContextWrapper_registerReceiver,API_Binder_android.app.ContextImpl_registerReceiver,API_Binder_android.app.ActivityThread_handleReceiver,API_Binder_android.app.Activity_startActivity,API_Crypto_javax.crypto.spec.SecretKeySpec_$init,API_Crypto_javax.crypto.Cipher_doFinal,API_Crypto-Hash_java.security.MessageDigest_digest,API_Crypto-Hash_java.security.MessageDigest_update,API_DeviceInfo_android.telephony.TelephonyManager_getDeviceId,API_DeviceInfo_android.telephony.TelephonyManager_getSubscriberId,API_DeviceInfo_android.telephony.TelephonyManager_getLine1Number,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperator,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkOperatorName,API_DeviceInfo_android.telephony.TelephonyManager_getSimOperatorName,API_DeviceInfo_android.net.wifi.WifiInfo_getMacAddress,API_DeviceInfo_android.net.wifi.WifiInfo_getBSSID,API_DeviceInfo_android.telephony.TelephonyManager_getSimCountryIso,API_DeviceInfo_android.telephony.TelephonyManager_getSimSerialNumber,API_DeviceInfo_android.telephony.TelephonyManager_getNetworkCountryIso,API_DeviceInfo_android.os.Debug_isDebuggerConnected,API_Network_java.net.URL_openConnection,API_Network_com.android.okhttp.internal.huc.HttpURLConnectionImpl_getInputStream,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResource,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findResources,API_DexClassLoader_dalvik.system.BaseDexClassLoader_findLibrary,API_DexClassLoader_dalvik.system.DexClassLoader_$init,API_Base64_android.util.Base64_decode,API_Base64_android.util.Base64_encode,API_Base64_android.util.Base64_encodeToString,API_SystemManager_android.app.ApplicationPackageManager_setComponentEnabledSetting,API_SystemManager_android.app.NotificationManager_notify,API_SystemManager_android.telephony.TelephonyManager_listen,API_DeviceData_android.content.ContentResolver_query,API_DeviceData_android.content.ContentResolver_registerContentObserver,API_DeviceData_android.content.ContentResolver_insert,API_DeviceData_android.content.ContentResolver_delete,API_DeviceData_android.accounts.AccountManager_getAccounts,API_DeviceData_android.os.SystemProperties_get,API_DeviceData_android.app.ApplicationPackageManager_getInstalledPackages,API__sessions,Network_TotalReceivedBytes,Network_TotalReceivedPackets,Network_TotalTransmittedBytes,Network_TotalTransmittedPackets,Battery_wakelock,Battery_service,Logcat_error,Logcat_verbose,Logcat_debug,Logcat_warning,Logcat_info,Logcat_total,Process_total,Category,Family
216320,41012,10636,158868,99500,45384,42977,32859,10117,160,3,6,3,6,41,38,13,56,3,0,1,0,0,4,0,0,2,0,2,2,14,0,0,9,123,10,0,10,53,0,69,69,1,70,0,0,53,0,0,4,0,42,46,2,4,7,39,3597,3628,6,6,0,3,2,0,5,3,0,0,2,0,2,2,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,64,1,3,94726,175,21608,179,7,0,2109,762,2984,3059,1728,10642,187,PUA,youmi
102853,4056,10692,86700,91336,8304,35894,29127,6766,287,5,7,4,2,21,36,9,38,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,7,12,1,0,1,2,0,2,2,8,10,1,1,10,2,0,0,0,0,0,0,12,0,0,25,9121,19,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,10,0,1,2112,25,5572,25,4,0,1514,2141,2686,4653,634,11628,188,PUA,umpay
93793,4184,10324,78700,70020,7212,25519,19140,6378,103,4,7,4,2,19,32,6,24,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,2,36,2,0,2,26,0,0,0,10,10,0,0,13,0,0,0,0,0,0,2,20,0,2,238,240,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,31,0,1,778,8,1138,10,5,0,1791,769,3347,4357,2004,12268,187,PUA,youmi
78712,1828,10832,66104,80496,4772,20627,17014,3612,126,4,7,4,2,18,33,5,22,0,0,0,0,0,0,0,0,0,0,0,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,253,255,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,389,4,569,5,6,0,2158,1585,799,2866,3885,11293,188,PUA,youmi
47460,7500,9812,28788,83432,7668,8424,5677,2746,0,0,1,0,2,5,28,11,20,0,1,0,0,0,0,0,0,0,0,45,25,28,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,25,50,0,0,49,49,584,299,26,0,0,22,0,0,50,0,0,0,0,0,21,32,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,25,0,25,202004,334,40175,392,4,0,2474,1544,4591,1510,4778,14897,191,PUA,apptrack
128460,28208,10768,90876,93152,29524,42342,32851,9490,207,2,7,4,4,53,39,10,42,3,0,13,0,0,152,0,0,21,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,12,0,0,410,229,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,8,0,1,612955,789,93923,856,4,0,1729,2639,1209,4221,1515,11313,194,PUA,scamapp
32429,3664,12940,24148,73752,3676,8970,4761,4208,0,0,2,0,2,2,23,6,9,0,0,0,69,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,1490,4234,8398,2799,1512,18433,188,PUA,secapk
48152,5064,11836,33100,76064,7224,15136,11977,3158,13,1,5,1,2,7,26,2,10,0,0,0,0,0,0,0,0,0,0,0,18,19,0,13,13,39,0,0,0,13,0,26,13,0,13,0,0,0,0,0,0,0,0,0,0,34,0,0,253,253,11,22,0,0,22,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,13,18110,168,18002,218,4,0,1945,2337,4576,4481,1355,14694,187,PUA,youmi
69492,1924,10848,57188,88068,5080,32712,26834,5877,344,15,10,7,3,19,39,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,36,0,0,0,17,0,4,4,15,19,0,0,17,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,27,0,1,26182,65,7008,78,4,0,3832,1755,681,2187,3567,12022,190,PUA,youmi
64271,6164,10860,44488,99300,11332,26120,21052,5067,361,19,15,11,2,32,39,6,31,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,24,0,12,24,0,68,0,0,26,26,13,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,48,0,6,5237,48,7950,51,3,1,2979,861,1920,3070,7448,16278,189,PUA,youmi
60786,1172,11156,53032,80796,1312,29885,21690,8194,186,8,8,4,2,23,32,4,19,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,1,10,0,5,6,13,2,2,18,9,0,0,0,0,9,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,84131403,59074,1197321,29640,3,1,2102,1660,661,3119,3476,11018,188,PUA,utchi
68850,3296,11124,52644,86928,8180,31194,24138,7055,144,7,8,4,2,23,31,5,20,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,2,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,194529532,136857,2595459,64640,3,1,627,3852,1744,2067,3261,11551,186,PUA,utchi
31573,5424,9632,16664,66976,5440,5331,3722,1608,0,0,1,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,2549,4469,1521,1562,2202,12303,190,PUA,secapk
132155,28372,10680,94680,95744,29440,42069,32857,9211,96,1,5,2,4,38,38,12,42,4,0,4,0,0,24,0,0,5,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,4,0,0,523,280,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,6,0,1,1967579,2039,194847,1664,3,0,1285,1804,2370,1513,3452,10424,194,PUA,scamapp
72977,9288,10588,55304,89288,10116,33693,27092,6600,174,9,6,2,4,34,33,8,34,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,13,0,2,0,4,3,7,1,2,12,6,0,0,0,0,6,12,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,6,1,115605851,80857,1556781,38730,4,1,3374,2908,770,1898,1648,10598,188,PUA,utchi
32830,3796,13140,24380,73212,3808,8971,5019,3951,0,0,2,0,2,2,23,6,9,0,0,0,84,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,4940,3571,1515,1751,14437,26214,188,PUA,secapk
168892,704,10688,163216,82720,712,18989,16190,2798,31,0,4,1,2,9,28,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,652,218,0,218,217,217,218,218,0,218,0,0,436,0,0,0,0,11,22,0,0,0,22,2393,2415,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,1,1,4448,45,11031,56,5,0,3167,1947,830,1597,3039,10580,190,PUA,youmi
171751,6756,10520,156680,100920,7068,50293,44681,5611,1829,9,34,31,2,12,60,44,178,1,34,0,9,3,0,0,0,0,0,2,67,14,5,0,12,84,0,0,0,37,0,44,44,3,47,3,3,38,0,0,15,0,0,0,16,0,6,9,656,506,98,0,0,0,66,31,1,0,0,0,1,0,96,65,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,279,0,1,126339,771,145221,869,4,0,6233,2134,7500,1663,1694,19224,192,PUA,youmi
21213,384,9620,17188,35444,388,6402,4120,2281,0,0,2,0,2,2,23,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1707,3340,1527,526,1498,8598,189,PUA,secapk
84388,23324,10704,52216,85196,24564,28078,25037,3040,75,3,4,1,4,33,33,9,38,2,0,3,0,0,6,0,0,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,2,0,0,10,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,5,0,1,2308,22,3639,42,3,0,1506,1760,1463,998,2598,8325,192,PUA,scamapp
31771,2868,12992,24168,73716,2880,7928,4761,3166,0,0,2,0,2,2,22,6,9,0,0,0,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,0,1590,5804,3801,2796,1436,15427,189,PUA,secapk
67126,3388,10840,52184,72800,8232,26053,19384,6668,249,11,9,5,2,20,34,5,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,6,0,0,2,2,16,8,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,1,70425840,50341,1019594,25305,4,1,702,2211,3322,1763,4130,12128,188,PUA,utchi
54745,5452,12064,35088,100412,10348,18801,15955,2845,62,4,6,2,2,16,29,4,19,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,18,0,18,36,0,48,0,0,39,39,21,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,9,7437,72,11943,72,3,1,1029,3223,2951,2045,6169,15417,188,PUA,youmi
62164,1608,11096,49016,89916,4368,29117,21992,7124,292,4,6,2,2,17,30,4,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4,0,3,4,9,1,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,84207426,59339,1196643,29704,3,1,3356,3921,681,2203,1680,11841,188,PUA,utchi
44128,10644,9072,20984,79480,10692,6714,5582,1131,12,0,1,0,2,6,24,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,44,0,0,0,0,48,47,0,0,0,0,0,0,1,0,0,0,0,0,44,21,0,0,22,21,0,0,0,0,0,0,0,0,0,0,0,88,0,22,340508,326,20219,348,3,0,4721,3361,1576,1513,2307,13478,192,PUA,apptrack
50435,4240,8768,31892,77372,4248,20939,18196,2742,81,3,6,2,2,15,31,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,3,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,1,0,0,0,0,4,0,801,3392,1551,1941,2886,10571,188,PUA,cauly
99629,4320,9924,83288,60256,8980,29954,23832,6121,168,4,10,7,2,31,39,8,34,0,0,0,0,0,0,0,0,0,0,0,16,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0,2,267,259,13,2,2,1,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,22,0,1,7009,39,7012,43,5,0,1476,1398,434,1524,2063,6895,192,PUA,youmi
106248,27072,15460,68236,87300,28308,35452,28496,6955,94,2,5,2,4,36,35,10,40,2,0,4,0,0,40,0,0,5,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,0,4,0,0,226,147,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,2,0,0,0,0,0,0,0,0,20,0,0,0,6,0,1,717143,825,100376,811,3,0,1505,2773,1267,4246,1841,11632,190,PUA,scamapp
95835,26704,10684,59552,83296,28088,34942,29073,5868,151,7,6,3,4,38,38,9,36,3,0,7,0,0,14,0,0,11,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,0,8,0,0,13,8,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,10,0,1,211211,234,16883,242,3,0,1086,4720,3292,1512,2577,13187,189,PUA,scamapp
53792,6092,10984,34860,94716,9208,17959,13556,4402,45,1,4,1,2,11,31,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,158,67,0,0,0,13,2,0,0,52,52,0,0,12,0,0,0,0,0,0,0,0,0,0,41,41,48,7,0,0,26,0,13,0,0,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,20,0,6,7862,106,19168,114,3,0,6471,2739,890,3065,1587,14752,188,PUA,umpay
66545,8576,10816,47132,97712,11364,25169,20284,4884,148,2,7,3,2,12,31,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,16,0,0,0,60,70,0,0,16,0,0,7,0,7,14,0,4,0,0,33,18,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,3,188141,152,11276,204,3,1,3382,1525,793,2094,3672,11466,190,PUA,<unknown>
32209,3840,11456,23844,65920,3852,7946,4894,3051,0,0,2,0,2,2,22,6,7,0,0,0,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,5444,2485,1464,3761,1557,14711,189,PUA,secapk
159052,5260,10676,137844,112416,5436,41989,31988,10000,1045,14,13,9,5,40,40,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,678,87,0,87,1,0,121,121,115,675,39,39,1,0,0,0,0,2,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,2,0,0,0,18,0,1,1509,15,2108,18,3,0,1522,1913,442,7442,1509,12828,191,PUA,youmi
116951,36692,10672,65980,105012,38752,36814,29954,6859,235,5,9,3,5,71,50,24,60,2,0,8,0,0,0,0,11,0,0,4,0,2,22,0,22,72,18,0,19,3,0,18,18,7,69,1,1,6,11,0,17,1,84,100,6,8,34,38,82,89,41,8,6,11,28,1,26,0,0,0,33,0,1,0,0,12,8,3,0,11,11,0,2,0,279,99,1,11,0,25,0,4,204123,223,17112,179,5,3,4911,1961,1701,980,5413,14966,189,PUA,youmi
68138,1992,11120,54812,93820,4724,31421,25628,5792,262,12,8,4,2,22,32,5,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,6,0,5,3,7,2,2,12,6,0,0,0,0,6,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,154552779,107707,1525486,37920,3,1,3930,2127,3179,1528,695,11459,189,PUA,<unknown>
93676,3344,9864,78940,69420,7276,26693,21036,5656,288,11,8,5,2,24,32,6,27,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,21,3,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,6,0,2,220,222,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,1,0,0,0,0,5,0,2241,3636,3172,825,1518,11392,189,PUA,youmi
63362,3512,11076,47476,90460,8088,31023,23730,7292,352,8,6,2,2,17,30,4,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,2,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,100235096,71465,1333125,33167,3,1,3823,2961,829,1661,2022,11296,189,PUA,utchi
32014,3636,10352,16616,69632,3688,5323,3782,1540,0,0,1,0,2,2,22,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2608,4951,1672,4670,1549,15450,192,PUA,secapk
66178,2240,11044,51264,92584,6932,31962,24685,7276,380,9,6,2,2,17,30,4,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,14,7,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,168368690,119223,2386352,59448,3,1,1743,2131,763,4044,3488,12169,188,PUA,utchi
37409,6544,7904,23072,60288,6556,5381,4093,1287,0,0,1,0,2,2,24,7,12,0,0,0,93,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,31,0,0,0,0,2,0,1525,8012,3017,1992,5697,20243,190,PUA,secapk
32391,2192,12916,24360,75168,2204,7943,4975,2967,0,0,2,0,2,2,22,5,7,0,0,0,87,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,3,0,1512,5104,2558,4041,1641,14856,189,PUA,secapk
67301,2936,11120,51540,89820,7360,30209,23623,6585,318,14,8,5,3,18,33,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,14,0,2,2,8,10,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,24168,60,6351,72,4,0,2205,688,3284,1781,4022,11980,189,PUA,youmi
61544,3336,11160,45952,69708,8116,28266,20681,7584,274,5,6,2,2,17,29,4,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,8,4,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,83130801,57881,1016754,25282,3,1,4308,1649,626,2832,2073,11488,193,PUA,utchi
60152,5656,10884,38696,99020,11216,24743,17806,6936,167,9,9,5,2,24,33,5,25,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,23,0,6,12,0,72,0,0,20,20,10,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,3,3599,30,5246,31,3,1,2101,2994,2954,831,7577,16457,190,PUA,youmi
62179,2508,11052,47036,96836,7168,30112,24058,6053,138,6,6,2,2,18,30,5,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,114454833,81108,1689548,42078,4,1,3219,3523,1679,649,2008,11078,188,PUA,utchi
31013,1476,12900,24152,75244,1480,7927,4766,3160,0,0,2,0,2,2,22,6,9,0,0,0,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,3,0,7961,1561,1656,4374,2964,18516,190,PUA,secapk
89500,22892,10496,57656,95464,23776,32813,27703,5109,153,8,5,2,4,39,37,10,40,3,0,6,0,0,11,0,0,8,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,45,0,4,0,0,10,5,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,40,0,0,0,7,0,1,4704,41,8234,97,3,0,4926,964,3467,2214,1522,13093,193,PUA,scamapp
62827,2668,11124,47632,77736,7520,29263,23234,6028,412,8,6,2,2,18,30,4,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,2,10,5,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,147430692,104250,2122031,52890,3,1,3436,1698,754,2101,3410,11399,187,PUA,utchi
215943,24052,10624,183424,82380,24828,60473,55587,4885,267,8,14,10,4,57,44,15,62,2,25,14,0,0,9,0,22,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,44,43,0,20,0,0,921,471,0,0,0,32,0,32,0,32,0,0,46,0,84,74,2,0,2,0,0,22,22,0,10,12,0,20,0,0,0,17,5,1,1003428,1440,218217,1363,3,1,1517,1582,4184,3327,3076,13686,192,PUA,scamapp
39436,3324,12040,29292,67652,3340,7916,4946,2969,0,0,1,0,2,2,25,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,26,0,0,0,0,2,0,4188,1339,1508,5036,2658,14729,188,PUA,secapk
